"RegionName","City","HousingType","Time","Value","lon","lat"
10001,"New York","1 Bedroom",2013-02-01,3400,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-02-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-02-01,3400,-73.9991637,40.7536854
10001,"New York","Condominium",2013-02-01,3400,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-02-01,3500,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-03-01,3500,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-03-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-03-01,3467.5,-73.9991637,40.7536854
10001,"New York","Condominium",2013-03-01,3450,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-03-01,3520,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-04-01,3500,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-04-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-04-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2013-04-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-04-01,3315,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-05-01,3500,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-05-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-05-01,3595,-73.9991637,40.7536854
10001,"New York","Condominium",2013-05-01,3592.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-05-01,3645,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-06-01,3450,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-06-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-06-01,3495,-73.9991637,40.7536854
10001,"New York","Condominium",2013-06-01,3495,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-06-01,3696.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-07-01,3495,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-07-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-07-01,3425,-73.9991637,40.7536854
10001,"New York","Condominium",2013-07-01,3400,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-07-01,3672.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-08-01,3595,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-08-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-08-01,3495,-73.9991637,40.7536854
10001,"New York","Condominium",2013-08-01,3492.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-08-01,3915,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-09-01,3590,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-09-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-09-01,3499.5,-73.9991637,40.7536854
10001,"New York","Condominium",2013-09-01,3495,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-09-01,3915,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-10-01,3495,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-10-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-10-01,3480,-73.9991637,40.7536854
10001,"New York","Condominium",2013-10-01,3450,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-10-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-11-01,3475,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-11-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-11-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2013-11-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-11-01,3654,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2013-12-01,3450,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2013-12-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2013-12-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2013-12-01,3500,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2013-12-01,3600,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-01-01,3495,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-01-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-01-01,3495,-73.9991637,40.7536854
10001,"New York","Condominium",2014-01-01,3495,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-01-01,3535,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-02-01,3475,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-02-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-02-01,3475,-73.9991637,40.7536854
10001,"New York","Condominium",2014-02-01,3400,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-02-01,3600,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-03-01,3450,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-03-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-03-01,3462.5,-73.9991637,40.7536854
10001,"New York","Condominium",2014-03-01,3487.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-03-01,3412.5,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-04-01,3410,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-04-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-04-01,3500,-73.9991637,40.7536854
10001,"New York","Condominium",2014-04-01,3600,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-04-01,3304,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-05-01,3500,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-05-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-05-01,3550,-73.9991637,40.7536854
10001,"New York","Condominium",2014-05-01,3600,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-05-01,3455,-73.9991637,40.7536854
10001,"New York","1 Bedroom",2014-06-01,3550,-73.9991637,40.7536854
10001,"New York","2 Bedroom",2014-06-01,NA,-73.9991637,40.7536854
10001,"New York","All Homes",2014-06-01,3600,-73.9991637,40.7536854
10001,"New York","Condominium",2014-06-01,3666.5,-73.9991637,40.7536854
10001,"New York","Single Family Residence",2014-06-01,3470,-73.9991637,40.7536854
