"RegionName","HousingType","Time","Value"
"Los Angeles","3 Bedroom",2013-05-01,NA
"San Francisco","3 Bedroom",2013-05-01,667.50208855472
"Seattle","3 Bedroom",2013-05-01,271.376811594203
"Los Angeles","4 Bedroom",2013-05-01,NA
"San Francisco","4 Bedroom",2013-05-01,NA
"Seattle","4 Bedroom",2013-05-01,266.990291262136
"New York","5+ Bedroom",2013-05-01,240.6246875
"Los Angeles","5+ Bedroom",2013-05-01,NA
"San Francisco","5+ Bedroom",2013-05-01,NA
"Seattle","5+ Bedroom",2013-05-01,251.173093757716
"Los Angeles","All Homes",2013-05-01,NA
"San Francisco","All Homes",2013-05-01,706.922688226377
"Seattle","All Homes",2013-05-01,294.392523364486
"New York","Condominium",2013-05-01,NA
"Los Angeles","Condominium",2013-05-01,NA
"San Francisco","Condominium",2013-05-01,751.941866718642
"Seattle","Condominium",2013-05-01,326.665317468803
"New York","Single Family Residence",2013-05-01,297.374024130589
"Los Angeles","Single Family Residence",2013-05-01,NA
"San Francisco","Single Family Residence",2013-05-01,NA
"Seattle","Single Family Residence",2013-05-01,281.818181818182
"Los Angeles","1 Bedroom",2013-06-01,NA
"San Francisco","1 Bedroom",2013-06-01,798.156506314215
"Seattle","1 Bedroom",2013-06-01,364.665653495441
"Los Angeles","2 Bedroom",2013-06-01,NA
"San Francisco","2 Bedroom",2013-06-01,719.448094612352
"Seattle","2 Bedroom",2013-06-01,336.490384615385
"Los Angeles","3 Bedroom",2013-06-01,NA
"San Francisco","3 Bedroom",2013-06-01,648.435597066957
"Seattle","3 Bedroom",2013-06-01,276.451612903226
"Los Angeles","4 Bedroom",2013-06-01,NA
"San Francisco","4 Bedroom",2013-06-01,NA
"Seattle","4 Bedroom",2013-06-01,269.161676646707
"New York","5+ Bedroom",2013-06-01,249.532342657343
"Los Angeles","5+ Bedroom",2013-06-01,NA
"San Francisco","5+ Bedroom",2013-06-01,NA
"Seattle","5+ Bedroom",2013-06-01,243.456007751938
"Los Angeles","All Homes",2013-06-01,NA
"San Francisco","All Homes",2013-06-01,696.511627906977
"Seattle","All Homes",2013-06-01,300.384544337448
"New York","Condominium",2013-06-01,NA
"Los Angeles","Condominium",2013-06-01,NA
"San Francisco","Condominium",2013-06-01,771.907216494845
"Seattle","Condominium",2013-06-01,334.394904458599
"New York","Single Family Residence",2013-06-01,300.248646670367
"Los Angeles","Single Family Residence",2013-06-01,NA
"San Francisco","Single Family Residence",2013-06-01,NA
"Seattle","Single Family Residence",2013-06-01,285.087719298246
"Los Angeles","1 Bedroom",2013-07-01,NA
"San Francisco","1 Bedroom",2013-07-01,806.264501160093
"Seattle","1 Bedroom",2013-07-01,375.341296928328
"Los Angeles","2 Bedroom",2013-07-01,NA
"San Francisco","2 Bedroom",2013-07-01,713.817327647788
"Seattle","2 Bedroom",2013-07-01,337.387387387387
"Los Angeles","3 Bedroom",2013-07-01,NA
"San Francisco","3 Bedroom",2013-07-01,642.030848329049
"Seattle","3 Bedroom",2013-07-01,280.408543020608
"Los Angeles","4 Bedroom",2013-07-01,NA
"San Francisco","4 Bedroom",2013-07-01,NA
"Seattle","4 Bedroom",2013-07-01,270.253378378378
"New York","5+ Bedroom",2013-07-01,251.851481481481
"Los Angeles","5+ Bedroom",2013-07-01,NA
"San Francisco","5+ Bedroom",2013-07-01,NA
"Seattle","5+ Bedroom",2013-07-01,243.456007751938
"Los Angeles","All Homes",2013-07-01,NA
"San Francisco","All Homes",2013-07-01,703.071289193018
"Seattle","All Homes",2013-07-01,301.211383997529
"New York","Condominium",2013-07-01,NA
"Los Angeles","Condominium",2013-07-01,NA
"San Francisco","Condominium",2013-07-01,783.420176581271
"Seattle","Condominium",2013-07-01,337.09143345439
"New York","Single Family Residence",2013-07-01,297.847694309872
"Los Angeles","Single Family Residence",2013-07-01,NA
"San Francisco","Single Family Residence",2013-07-01,NA
"Seattle","Single Family Residence",2013-07-01,285.839598997494
"Los Angeles","1 Bedroom",2013-08-01,NA
"San Francisco","1 Bedroom",2013-08-01,802.158273381295
"Seattle","1 Bedroom",2013-08-01,372.861147517111
"Los Angeles","2 Bedroom",2013-08-01,NA
"San Francisco","2 Bedroom",2013-08-01,715.225217306564
"Seattle","2 Bedroom",2013-08-01,338.461538461538
"Los Angeles","3 Bedroom",2013-08-01,NA
"San Francisco","3 Bedroom",2013-08-01,628.547714566006
"Seattle","3 Bedroom",2013-08-01,276.422764227642
"Los Angeles","4 Bedroom",2013-08-01,NA
"San Francisco","4 Bedroom",2013-08-01,NA
"Seattle","4 Bedroom",2013-08-01,268.691588785047
"New York","5+ Bedroom",2013-08-01,255.681818181818
"Los Angeles","5+ Bedroom",2013-08-01,NA
"San Francisco","5+ Bedroom",2013-08-01,NA
"Seattle","5+ Bedroom",2013-08-01,234.159779614325
"Los Angeles","All Homes",2013-08-01,NA
"San Francisco","All Homes",2013-08-01,680.289608177172
"Seattle","All Homes",2013-08-01,301.295896328294
"New York","Condominium",2013-08-01,NA
"Los Angeles","Condominium",2013-08-01,NA
"San Francisco","Condominium",2013-08-01,795.103219781406
"Seattle","Condominium",2013-08-01,334.105069989758
"New York","Single Family Residence",2013-08-01,299.472222222222
"Los Angeles","Single Family Residence",2013-08-01,NA
"San Francisco","Single Family Residence",2013-08-01,NA
"Seattle","Single Family Residence",2013-08-01,284
"Los Angeles","1 Bedroom",2013-09-01,NA
"San Francisco","1 Bedroom",2013-09-01,830.811550981424
"Seattle","1 Bedroom",2013-09-01,372.706422018349
"Los Angeles","2 Bedroom",2013-09-01,NA
"San Francisco","2 Bedroom",2013-09-01,762.258631034498
"Seattle","2 Bedroom",2013-09-01,336.538461538462
"Los Angeles","3 Bedroom",2013-09-01,NA
"San Francisco","3 Bedroom",2013-09-01,641.035148030402
"Seattle","3 Bedroom",2013-09-01,277.746913580247
"Los Angeles","4 Bedroom",2013-09-01,NA
"San Francisco","4 Bedroom",2013-09-01,NA
"Seattle","4 Bedroom",2013-09-01,269.599634153538
"New York","5+ Bedroom",2013-09-01,259.311645450259
"Los Angeles","5+ Bedroom",2013-09-01,NA
"San Francisco","5+ Bedroom",2013-09-01,NA
"Seattle","5+ Bedroom",2013-09-01,239.890909090909
"Los Angeles","All Homes",2013-09-01,NA
"San Francisco","All Homes",2013-09-01,724.125985161234
"Seattle","All Homes",2013-09-01,302.365871833085
"New York","Condominium",2013-09-01,NA
"Los Angeles","Condominium",2013-09-01,NA
"San Francisco","Condominium",2013-09-01,822.11548317294
"Seattle","Condominium",2013-09-01,336.538461538462
"New York","Single Family Residence",2013-09-01,302.231724461106
"Los Angeles","Single Family Residence",2013-09-01,NA
"San Francisco","Single Family Residence",2013-09-01,NA
"Seattle","Single Family Residence",2013-09-01,284.038352272727
"Los Angeles","1 Bedroom",2013-10-01,426.666666666667
"San Francisco","1 Bedroom",2013-10-01,839.861751152074
"Seattle","1 Bedroom",2013-10-01,377.503086826742
"Los Angeles","2 Bedroom",2013-10-01,NA
"San Francisco","2 Bedroom",2013-10-01,777.511961722488
"Seattle","2 Bedroom",2013-10-01,333.528493364559
"Los Angeles","3 Bedroom",2013-10-01,NA
"San Francisco","3 Bedroom",2013-10-01,666.003976143141
"Seattle","3 Bedroom",2013-10-01,277.482886645783
"Los Angeles","4 Bedroom",2013-10-01,NA
"San Francisco","4 Bedroom",2013-10-01,NA
"Seattle","4 Bedroom",2013-10-01,270.967741935484
"New York","5+ Bedroom",2013-10-01,262.811262026033
"Los Angeles","5+ Bedroom",2013-10-01,NA
"San Francisco","5+ Bedroom",2013-10-01,NA
"Seattle","5+ Bedroom",2013-10-01,241.227777777778
"Los Angeles","All Homes",2013-10-01,NA
"San Francisco","All Homes",2013-10-01,741.17515970881
"Seattle","All Homes",2013-10-01,301.51501555396
"New York","Condominium",2013-10-01,NA
"Los Angeles","Condominium",2013-10-01,NA
"San Francisco","Condominium",2013-10-01,819.009100101112
"Seattle","Condominium",2013-10-01,333.333333333333
"New York","Single Family Residence",2013-10-01,302.625262526253
"Los Angeles","Single Family Residence",2013-10-01,NA
"San Francisco","Single Family Residence",2013-10-01,623.439000960615
"Seattle","Single Family Residence",2013-10-01,286.458333333333
"Los Angeles","1 Bedroom",2013-11-01,437.908496732026
"San Francisco","1 Bedroom",2013-11-01,829.445560811371
"Seattle","1 Bedroom",2013-11-01,371.769383697813
"Los Angeles","2 Bedroom",2013-11-01,371.115979968131
"San Francisco","2 Bedroom",2013-11-01,776.666666666667
"Seattle","2 Bedroom",2013-11-01,335.310569663692
"Los Angeles","3 Bedroom",2013-11-01,327.122833287057
"San Francisco","3 Bedroom",2013-11-01,682.617172437988
"Seattle","3 Bedroom",2013-11-01,275
"Los Angeles","4 Bedroom",2013-11-01,300.149089850623
"San Francisco","4 Bedroom",2013-11-01,645.581170960031
"Seattle","4 Bedroom",2013-11-01,266.043628526923
"New York","5+ Bedroom",2013-11-01,269.319377990431
"Los Angeles","5+ Bedroom",2013-11-01,319.004043413492
"San Francisco","5+ Bedroom",2013-11-01,NA
"Seattle","5+ Bedroom",2013-11-01,231.645569620253
"Los Angeles","All Homes",2013-11-01,346.840019808294
"San Francisco","All Homes",2013-11-01,730.886850152905
"Seattle","All Homes",2013-11-01,294.69696969697
"New York","Condominium",2013-11-01,NA
"Los Angeles","Condominium",2013-11-01,355.502771179731
"San Francisco","Condominium",2013-11-01,819.458520131109
"Seattle","Condominium",2013-11-01,333.282502131287
"New York","Single Family Residence",2013-11-01,304.817570781672
"Los Angeles","Single Family Residence",2013-11-01,345.353031465848
"San Francisco","Single Family Residence",2013-11-01,605.437875434714
"Seattle","Single Family Residence",2013-11-01,281.187186201524
"Los Angeles","1 Bedroom",2013-12-01,442.045454545455
"San Francisco","1 Bedroom",2013-12-01,831.989247311828
"Seattle","1 Bedroom",2013-12-01,367.252482277725
"Los Angeles","2 Bedroom",2013-12-01,360.334940372745
"San Francisco","2 Bedroom",2013-12-01,777.69089335929
"Seattle","2 Bedroom",2013-12-01,321.666666666667
"Los Angeles","3 Bedroom",2013-12-01,326.256145449705
"San Francisco","3 Bedroom",2013-12-01,657.855241462291
"Seattle","3 Bedroom",2013-12-01,275
"Los Angeles","4 Bedroom",2013-12-01,298.904104833041
"San Francisco","4 Bedroom",2013-12-01,655.454408628943
"Seattle","4 Bedroom",2013-12-01,262.94629295045
"New York","5+ Bedroom",2013-12-01,265.681637514982
"Los Angeles","5+ Bedroom",2013-12-01,310.863365309826
"San Francisco","5+ Bedroom",2013-12-01,NA
"Seattle","5+ Bedroom",2013-12-01,239.199166982204
"Los Angeles","All Homes",2013-12-01,345.326452398945
"San Francisco","All Homes",2013-12-01,735.642073564207
"Seattle","All Homes",2013-12-01,292.454450532445
"New York","Condominium",2013-12-01,NA
"Los Angeles","Condominium",2013-12-01,347.024308466052
"San Francisco","Condominium",2013-12-01,815.952872377021
"Seattle","Condominium",2013-12-01,332.186440677966
"New York","Single Family Residence",2013-12-01,305.072797898502
"Los Angeles","Single Family Residence",2013-12-01,344.611727416799
"San Francisco","Single Family Residence",2013-12-01,643.069306930693
"Seattle","Single Family Residence",2013-12-01,278.816250150912
"Los Angeles","1 Bedroom",2014-01-01,442.389162561576
"San Francisco","1 Bedroom",2014-01-01,775.270297837617
"Seattle","1 Bedroom",2014-01-01,374.110873374217
"Los Angeles","2 Bedroom",2014-01-01,358.544303797468
"San Francisco","2 Bedroom",2014-01-01,778.333333333333
"Seattle","2 Bedroom",2014-01-01,323.282585636738
"Los Angeles","3 Bedroom",2014-01-01,322.289626843464
"San Francisco","3 Bedroom",2014-01-01,656.423911522545
"Seattle","3 Bedroom",2014-01-01,281.632732140341
"Los Angeles","4 Bedroom",2014-01-01,301.442783761438
"San Francisco","4 Bedroom",2014-01-01,634.94568324757
"Seattle","4 Bedroom",2014-01-01,262.434670592565
"New York","5+ Bedroom",2014-01-01,263.131394329144
"Los Angeles","5+ Bedroom",2014-01-01,297.769426005467
"San Francisco","5+ Bedroom",2014-01-01,NA
"Seattle","5+ Bedroom",2014-01-01,230.658567774936
"Los Angeles","All Homes",2014-01-01,342.65350877193
"San Francisco","All Homes",2014-01-01,719.707750442193
"Seattle","All Homes",2014-01-01,298.32599426854
"New York","Condominium",2014-01-01,NA
"Los Angeles","Condominium",2014-01-01,347.17286851874
"San Francisco","Condominium",2014-01-01,810.055865921788
"Seattle","Condominium",2014-01-01,337.949303638844
"New York","Single Family Residence",2014-01-01,303.75
"Los Angeles","Single Family Residence",2014-01-01,340.795813586098
"San Francisco","Single Family Residence",2014-01-01,626.666666666667
"Seattle","Single Family Residence",2014-01-01,281.337801982963
"Los Angeles","1 Bedroom",2014-02-01,441.428571428571
"San Francisco","1 Bedroom",2014-02-01,820.292139124265
"Seattle","1 Bedroom",2014-02-01,376.177658142665
"Los Angeles","2 Bedroom",2014-02-01,363.028691585883
"San Francisco","2 Bedroom",2014-02-01,782.49231325737
"Seattle","2 Bedroom",2014-02-01,334
"Los Angeles","3 Bedroom",2014-02-01,324.632352941176
"San Francisco","3 Bedroom",2014-02-01,645.538461538462
"Seattle","3 Bedroom",2014-02-01,279.5
"Los Angeles","4 Bedroom",2014-02-01,308.641203703704
"San Francisco","4 Bedroom",2014-02-01,604.346309654536
"Seattle","4 Bedroom",2014-02-01,266.842894182466
"New York","5+ Bedroom",2014-02-01,262.719298245614
"Los Angeles","5+ Bedroom",2014-02-01,292.252520355899
"San Francisco","5+ Bedroom",2014-02-01,NA
"Seattle","5+ Bedroom",2014-02-01,237.115580772664
"Los Angeles","All Homes",2014-02-01,346.068660022148
"San Francisco","All Homes",2014-02-01,729.627581120944
"Seattle","All Homes",2014-02-01,304.004737496117
"New York","Condominium",2014-02-01,NA
"Los Angeles","Condominium",2014-02-01,356.617647058824
"San Francisco","Condominium",2014-02-01,810.064935064935
"Seattle","Condominium",2014-02-01,349.577702529267
"New York","Single Family Residence",2014-02-01,302.469135802469
"Los Angeles","Single Family Residence",2014-02-01,343.602966967839
"San Francisco","Single Family Residence",2014-02-01,619.791666666667
"Seattle","Single Family Residence",2014-02-01,284.657062761633
"Los Angeles","1 Bedroom",2014-03-01,421.830585559977
"San Francisco","1 Bedroom",2014-03-01,816.920943134535
"Seattle","1 Bedroom",2014-03-01,380.90295217367
"Los Angeles","2 Bedroom",2014-03-01,371.145423092495
"San Francisco","2 Bedroom",2014-03-01,795.787610619469
"Seattle","2 Bedroom",2014-03-01,339.319045572522
"Los Angeles","3 Bedroom",2014-03-01,323.931894282885
"San Francisco","3 Bedroom",2014-03-01,702.040654326505
"Seattle","3 Bedroom",2014-03-01,284.688995215311
"Los Angeles","4 Bedroom",2014-03-01,300.841825431989
"San Francisco","4 Bedroom",2014-03-01,598.688651758293
"Seattle","4 Bedroom",2014-03-01,274.395348837209
"New York","5+ Bedroom",2014-03-01,267.80487804878
"Los Angeles","5+ Bedroom",2014-03-01,289.968652037618
"San Francisco","5+ Bedroom",2014-03-01,NA
"Seattle","5+ Bedroom",2014-03-01,251.342281879195
"Los Angeles","All Homes",2014-03-01,344.470046082949
"San Francisco","All Homes",2014-03-01,747.360992459978
"Seattle","All Homes",2014-03-01,308.409260896172
"New York","Condominium",2014-03-01,NA
"Los Angeles","Condominium",2014-03-01,349.533437013997
"San Francisco","Condominium",2014-03-01,827.027027027027
"Seattle","Condominium",2014-03-01,348.78926080625
"New York","Single Family Residence",2014-03-01,305.760044700868
"Los Angeles","Single Family Residence",2014-03-01,343.361986628462
"San Francisco","Single Family Residence",2014-03-01,632.579185520362
"Seattle","Single Family Residence",2014-03-01,289.317982714209
"Los Angeles","1 Bedroom",2014-04-01,455.371432184335
"San Francisco","1 Bedroom",2014-04-01,831.516424784135
"Seattle","1 Bedroom",2014-04-01,390.916343742877
"Los Angeles","2 Bedroom",2014-04-01,377.877592635968
"San Francisco","2 Bedroom",2014-04-01,796.796498905908
"Seattle","2 Bedroom",2014-04-01,351.044325666013
"Los Angeles","3 Bedroom",2014-04-01,338.308457711443
"San Francisco","3 Bedroom",2014-04-01,715.630592734226
"Seattle","3 Bedroom",2014-04-01,289.214876033058
"Los Angeles","4 Bedroom",2014-04-01,312.361458008117
"San Francisco","4 Bedroom",2014-04-01,601.945003353454
"Seattle","4 Bedroom",2014-04-01,280.660377358491
"New York","5+ Bedroom",2014-04-01,277.058279370953
"Los Angeles","5+ Bedroom",2014-04-01,294.322960470984
"San Francisco","5+ Bedroom",2014-04-01,NA
"Seattle","5+ Bedroom",2014-04-01,254.989809460612
"Los Angeles","All Homes",2014-04-01,357.901726427623
"San Francisco","All Homes",2014-04-01,759.838998211091
"Seattle","All Homes",2014-04-01,313.634499726627
"New York","Condominium",2014-04-01,NA
"Los Angeles","Condominium",2014-04-01,353.888424807849
"San Francisco","Condominium",2014-04-01,842.376831557338
"Seattle","Condominium",2014-04-01,348.998111463112
"New York","Single Family Residence",2014-04-01,311.708733974359
"Los Angeles","Single Family Residence",2014-04-01,360.576923076923
"San Francisco","Single Family Residence",2014-04-01,641.164856860809
"Seattle","Single Family Residence",2014-04-01,297.566644660459
"Los Angeles","1 Bedroom",2014-05-01,456.854838709677
"San Francisco","1 Bedroom",2014-05-01,878.557764293124
"Seattle","1 Bedroom",2014-05-01,391.588785046729
"Los Angeles","2 Bedroom",2014-05-01,383.99144267344
"San Francisco","2 Bedroom",2014-05-01,811.111111111111
"Seattle","2 Bedroom",2014-05-01,347.695904954499
"Los Angeles","3 Bedroom",2014-05-01,341.592920353982
"San Francisco","3 Bedroom",2014-05-01,731.803797468354
"Seattle","3 Bedroom",2014-05-01,284.718037021093
"Los Angeles","4 Bedroom",2014-05-01,321.927888153054
"San Francisco","4 Bedroom",2014-05-01,613.572121074765
"Seattle","4 Bedroom",2014-05-01,279.578559384323
"New York","5+ Bedroom",2014-05-01,289.351851851852
"Los Angeles","5+ Bedroom",2014-05-01,306.951314761781
"San Francisco","5+ Bedroom",2014-05-01,NA
"Seattle","5+ Bedroom",2014-05-01,246.478873239437
"Los Angeles","All Homes",2014-05-01,366.300366300366
"San Francisco","All Homes",2014-05-01,776.892430278884
"Seattle","All Homes",2014-05-01,312.5
"New York","Condominium",2014-05-01,NA
"Los Angeles","Condominium",2014-05-01,364.256210452308
"San Francisco","Condominium",2014-05-01,853.658536585366
"Seattle","Condominium",2014-05-01,343.007915567282
"New York","Single Family Residence",2014-05-01,317.720445736434
"Los Angeles","Single Family Residence",2014-05-01,366.737739872068
"San Francisco","Single Family Residence",2014-05-01,655.245198945132
"Seattle","Single Family Residence",2014-05-01,297.379182156134
"Los Angeles","1 Bedroom",2014-06-01,456.989247311828
"San Francisco","1 Bedroom",2014-06-01,874.867444326617
"Seattle","1 Bedroom",2014-06-01,404.620309865093
"Los Angeles","2 Bedroom",2014-06-01,389.850427350427
"San Francisco","2 Bedroom",2014-06-01,827.485380116959
"Seattle","2 Bedroom",2014-06-01,352.321428571429
"Los Angeles","3 Bedroom",2014-06-01,346.767169029993
"San Francisco","3 Bedroom",2014-06-01,770.211492051683
"Seattle","3 Bedroom",2014-06-01,302.055550100694
"Los Angeles","4 Bedroom",2014-06-01,320.59186189889
"San Francisco","4 Bedroom",2014-06-01,661.924166397746
"Seattle","4 Bedroom",2014-06-01,290.335327092002
"New York","5+ Bedroom",2014-06-01,298.761609907121
"Los Angeles","5+ Bedroom",2014-06-01,311.827989818708
"San Francisco","5+ Bedroom",2014-06-01,NA
"Seattle","5+ Bedroom",2014-06-01,265.939716312057
"Los Angeles","All Homes",2014-06-01,370.136577300854
"San Francisco","All Homes",2014-06-01,788.123093928538
"Seattle","All Homes",2014-06-01,324.427480916031
"New York","Condominium",2014-06-01,NA
"Los Angeles","Condominium",2014-06-01,369.088811995386
"San Francisco","Condominium",2014-06-01,864.181091877497
"Seattle","Condominium",2014-06-01,359.770114942529
"New York","Single Family Residence",2014-06-01,321.707976336189
"Los Angeles","Single Family Residence",2014-06-01,370.47619047619
"San Francisco","Single Family Residence",2014-06-01,675.492192803802
"Seattle","Single Family Residence",2014-06-01,309.107838158117
"Los Angeles","1 Bedroom",2014-07-01,466.810344827586
"San Francisco","1 Bedroom",2014-07-01,882.378197595589
"Seattle","1 Bedroom",2014-07-01,409.58904109589
"Los Angeles","2 Bedroom",2014-07-01,394.445726569597
"San Francisco","2 Bedroom",2014-07-01,804.647681605045
"Seattle","2 Bedroom",2014-07-01,352.29020979021
"Los Angeles","3 Bedroom",2014-07-01,347.355003186743
"San Francisco","3 Bedroom",2014-07-01,770.211492051683
"Seattle","3 Bedroom",2014-07-01,301.489954358332
"Los Angeles","4 Bedroom",2014-07-01,322.86851880686
"San Francisco","4 Bedroom",2014-07-01,645.662847790507
"Seattle","4 Bedroom",2014-07-01,292.65243902439
"New York","5+ Bedroom",2014-07-01,300.095419847328
"Los Angeles","5+ Bedroom",2014-07-01,323.614678239474
"San Francisco","5+ Bedroom",2014-07-01,NA
"Seattle","5+ Bedroom",2014-07-01,265.258750030745
"Los Angeles","All Homes",2014-07-01,370.837410306588
"San Francisco","All Homes",2014-07-01,779.234585400425
"Seattle","All Homes",2014-07-01,326.086956521739
"New York","Condominium",2014-07-01,NA
"Los Angeles","Condominium",2014-07-01,361.576542269612
"San Francisco","Condominium",2014-07-01,860.11302294197
"Seattle","Condominium",2014-07-01,358.823529411765
"New York","Single Family Residence",2014-07-01,325.626540445168
"Los Angeles","Single Family Residence",2014-07-01,374.036664976405
"San Francisco","Single Family Residence",2014-07-01,653.007846556234
"Seattle","Single Family Residence",2014-07-01,309.507042253521
"Los Angeles","1 Bedroom",2014-08-01,474.123711340206
"San Francisco","1 Bedroom",2014-08-01,900.318133616119
"Seattle","1 Bedroom",2014-08-01,403.849209244935
"Los Angeles","2 Bedroom",2014-08-01,393.859649122807
"San Francisco","2 Bedroom",2014-08-01,797.016975474794
"Seattle","2 Bedroom",2014-08-01,348.929884118638
"Los Angeles","3 Bedroom",2014-08-01,347.179012345679
"San Francisco","3 Bedroom",2014-08-01,729.027962716378
"Seattle","3 Bedroom",2014-08-01,299.118626832176
"Los Angeles","4 Bedroom",2014-08-01,325.358851674641
"San Francisco","4 Bedroom",2014-08-01,599.71932638332
"Seattle","4 Bedroom",2014-08-01,290.561224489796
"New York","5+ Bedroom",2014-08-01,306.516172506739
"Los Angeles","5+ Bedroom",2014-08-01,317.063492063492
"San Francisco","5+ Bedroom",2014-08-01,NA
"Seattle","5+ Bedroom",2014-08-01,269.84126984127
"Los Angeles","All Homes",2014-08-01,368.629867760638
"San Francisco","All Homes",2014-08-01,765.510948905109
"Seattle","All Homes",2014-08-01,324.975
"New York","Condominium",2014-08-01,NA
"Los Angeles","Condominium",2014-08-01,360.100234932981
"San Francisco","Condominium",2014-08-01,856.979405034325
"Seattle","Condominium",2014-08-01,358
"New York","Single Family Residence",2014-08-01,324.430650684931
"Los Angeles","Single Family Residence",2014-08-01,371.526093157397
"San Francisco","Single Family Residence",2014-08-01,641.216474098747
"Seattle","Single Family Residence",2014-08-01,307.135949214326
"Los Angeles","1 Bedroom",2014-09-01,475.398107327455
"San Francisco","1 Bedroom",2014-09-01,890.819213290396
"Seattle","1 Bedroom",2014-09-01,402.520030350384
"Los Angeles","2 Bedroom",2014-09-01,391.114982578397
"San Francisco","2 Bedroom",2014-09-01,805.373134328358
"Seattle","2 Bedroom",2014-09-01,352.800929209817
"Los Angeles","3 Bedroom",2014-09-01,350.592638802246
"San Francisco","3 Bedroom",2014-09-01,705.159669510477
"Seattle","3 Bedroom",2014-09-01,298.917525773196
"Los Angeles","4 Bedroom",2014-09-01,321.441423829434
"San Francisco","4 Bedroom",2014-09-01,634.476832802522
"Seattle","4 Bedroom",2014-09-01,290.271317829457
"New York","5+ Bedroom",2014-09-01,302.044444444444
"Los Angeles","5+ Bedroom",2014-09-01,323.529411764706
"San Francisco","5+ Bedroom",2014-09-01,NA
"Seattle","5+ Bedroom",2014-09-01,293.125
"Los Angeles","All Homes",2014-09-01,368.39520215076
"San Francisco","All Homes",2014-09-01,775.598239295718
"Seattle","All Homes",2014-09-01,326.986128625473
"New York","Condominium",2014-09-01,NA
"Los Angeles","Condominium",2014-09-01,356.663350944981
"San Francisco","Condominium",2014-09-01,864.052840597856
"Seattle","Condominium",2014-09-01,360.096485182633
"New York","Single Family Residence",2014-09-01,323.962571726656
"Los Angeles","Single Family Residence",2014-09-01,372.681767620589
"San Francisco","Single Family Residence",2014-09-01,656.166430706308
"Seattle","Single Family Residence",2014-09-01,308.695652173913
"Los Angeles","1 Bedroom",2014-10-01,480.722891566265
"San Francisco","1 Bedroom",2014-10-01,883.691529709229
"Seattle","1 Bedroom",2014-10-01,401.645859724787
"Los Angeles","2 Bedroom",2014-10-01,391.124871001032
"San Francisco","2 Bedroom",2014-10-01,807.92420327304
"Seattle","2 Bedroom",2014-10-01,355.952380952381
"Los Angeles","3 Bedroom",2014-10-01,353.590859630033
"San Francisco","3 Bedroom",2014-10-01,734.029484029484
"Seattle","3 Bedroom",2014-10-01,296.694214876033
"Los Angeles","4 Bedroom",2014-10-01,320.3093125255
"San Francisco","4 Bedroom",2014-10-01,645.358531420439
"Seattle","4 Bedroom",2014-10-01,288.5597541841
"New York","5+ Bedroom",2014-10-01,305.625
"Los Angeles","5+ Bedroom",2014-10-01,319.607059839233
"San Francisco","5+ Bedroom",2014-10-01,NA
"Seattle","5+ Bedroom",2014-10-01,287.109394042802
"Los Angeles","All Homes",2014-10-01,371.587837837838
"San Francisco","All Homes",2014-10-01,776.220145379024
"Seattle","All Homes",2014-10-01,325.191376787121
"New York","Condominium",2014-10-01,NA
"Los Angeles","Condominium",2014-10-01,358.823529411765
"San Francisco","Condominium",2014-10-01,866.999662088636
"Seattle","Condominium",2014-10-01,360.15037593985
"New York","Single Family Residence",2014-10-01,324.835526315789
"Los Angeles","Single Family Residence",2014-10-01,375
"San Francisco","Single Family Residence",2014-10-01,659.027777777778
"Seattle","Single Family Residence",2014-10-01,305.882352941176
"Los Angeles","1 Bedroom",2014-11-01,462.377036870166
"San Francisco","1 Bedroom",2014-11-01,904.392764857881
"Seattle","1 Bedroom",2014-11-01,391.417036910458
"Los Angeles","2 Bedroom",2014-11-01,385.022150224808
"San Francisco","2 Bedroom",2014-11-01,853.571428571429
"Seattle","2 Bedroom",2014-11-01,347.394425131969
"Los Angeles","3 Bedroom",2014-11-01,350.16077170418
"San Francisco","3 Bedroom",2014-11-01,735.449350649351
"Seattle","3 Bedroom",2014-11-01,292.881999367289
"Los Angeles","4 Bedroom",2014-11-01,319.510965465087
"San Francisco","4 Bedroom",2014-11-01,623.056466202486
"Seattle","4 Bedroom",2014-11-01,276.906356913756
"New York","5+ Bedroom",2014-11-01,301.5611946533
"Los Angeles","5+ Bedroom",2014-11-01,319.859813084112
"San Francisco","5+ Bedroom",2014-11-01,NA
"Seattle","5+ Bedroom",2014-11-01,278.77094972067
"Los Angeles","All Homes",2014-11-01,366.980325064157
"San Francisco","All Homes",2014-11-01,799.107142857143
"Seattle","All Homes",2014-11-01,316.455696202532
"New York","Condominium",2014-11-01,NA
"Los Angeles","Condominium",2014-11-01,355.350925032512
"San Francisco","Condominium",2014-11-01,904.392764857881
"Seattle","Condominium",2014-11-01,352.97434763379
"New York","Single Family Residence",2014-11-01,325.428691394681
"Los Angeles","Single Family Residence",2014-11-01,371.148459383754
"San Francisco","Single Family Residence",2014-11-01,646.124821750127
"Seattle","Single Family Residence",2014-11-01,299.388098802395
"Los Angeles","1 Bedroom",2014-12-01,457.271592966846
"San Francisco","1 Bedroom",2014-12-01,936.210131332083
"Seattle","1 Bedroom",2014-12-01,386.98615360477
"Los Angeles","2 Bedroom",2014-12-01,371.509009009009
"San Francisco","2 Bedroom",2014-12-01,873.75
"Seattle","2 Bedroom",2014-12-01,337.368742368742
