"RegionName","City","HousingType","Time","Value","lon","lat"
"Annadale","New York","All Homes",2014-10-01,21.27,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-11-01,21.38,-74.1765324,40.5445496
"Annadale","New York","All Homes",2014-12-01,21.27,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-01-01,21.08,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-02-01,20.96,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-03-01,21.3,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-04-01,21.6,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-05-01,21.91,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-06-01,22.21,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-07-01,22.89,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-08-01,22.3,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-09-01,22.13,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-10-01,22.27,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-11-01,21.83,-74.1765324,40.5445496
"Annadale","New York","All Homes",2015-12-01,21.54,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-01-01,21.52,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-02-01,21.46,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-03-01,22.55,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-04-01,23.54,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-05-01,22.75,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-06-01,22.66,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-07-01,22.66,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-08-01,22.7,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-09-01,22.83,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-10-01,23.14,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-11-01,23.35,-74.1765324,40.5445496
"Annadale","New York","All Homes",2016-12-01,23.43,-74.1765324,40.5445496
"Annadale","New York","All Homes",2017-01-01,23.5,-74.1765324,40.5445496
"Annadale","New York","All Homes",2017-02-01,24.06,-74.1765324,40.5445496
"Arbor Heights","Seattle","All Homes",2010-10-01,17.43,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2010-11-01,17.44,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2010-12-01,17.21,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-01-01,16.85,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-02-01,16.96,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-03-01,17,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-04-01,16.93,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-05-01,16.71,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-06-01,16.44,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-07-01,16.18,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-08-01,15.96,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-09-01,15.94,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-10-01,16.01,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-11-01,16,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2011-12-01,16.14,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-01-01,16.25,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-02-01,16.28,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-03-01,16.12,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-04-01,15.89,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-05-01,15.87,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-06-01,15.79,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-07-01,15.69,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-08-01,15.89,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-09-01,16.07,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-10-01,16.35,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-11-01,16.55,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2012-12-01,16.86,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-01-01,16.81,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-02-01,16.78,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-03-01,17.09,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-04-01,17,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-05-01,17.32,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-06-01,17.56,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-07-01,17.94,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-08-01,18.01,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-09-01,18.12,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-10-01,18,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-11-01,17.77,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2013-12-01,17.66,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-01-01,17.86,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-02-01,17.93,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-03-01,18.25,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-04-01,18.33,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-05-01,18.18,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-06-01,18.04,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-07-01,17.37,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-08-01,17.27,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-09-01,16.97,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-10-01,16.85,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-11-01,16.99,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2014-12-01,17.04,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-01-01,17,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-02-01,17.04,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-03-01,17.13,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-04-01,17.38,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-05-01,17.48,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-06-01,17.44,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-07-01,17.42,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-08-01,17.26,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-09-01,17.18,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-10-01,17.29,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-11-01,17.43,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2015-12-01,17.5,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-01-01,17.76,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-02-01,18.17,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-03-01,18.32,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-04-01,18.23,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-05-01,17.97,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-06-01,17.88,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-07-01,18.09,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-08-01,17.8,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-09-01,17.82,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-10-01,17.98,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-11-01,17.92,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2016-12-01,18.03,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2017-01-01,18.09,-122.3811672,47.5095016
"Arbor Heights","Seattle","All Homes",2017-02-01,18.08,-122.3811672,47.5095016
"Arden Heights","New York","All Homes",2010-10-01,14.56,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2010-11-01,14.44,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2010-12-01,14.45,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-01-01,14.47,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-02-01,14.88,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-03-01,15.1,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-04-01,15.22,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-05-01,15.25,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-06-01,14.87,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-07-01,14.84,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-08-01,14.97,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-09-01,15.01,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-10-01,15.06,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-11-01,15.13,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2011-12-01,15.15,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-01-01,15.28,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-02-01,15.3,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-03-01,15.3,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-04-01,15.34,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-05-01,15.33,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-06-01,15.29,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-07-01,15.3,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-08-01,15.25,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-09-01,15,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-10-01,15.09,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-11-01,15.17,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2012-12-01,14.71,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2013-01-01,14.44,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2013-02-01,14.2,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2013-03-01,14.27,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2013-04-01,14.35,-74.1739057,40.5567951
"Arden Heights","New York","All Homes",2013-05-01,14.04,-74.1739057,40.5567951
