"RegionName","HousingType","Time","Value"
"New York","1 Bedroom",2000-02-01,NA
"Los Angeles","1 Bedroom",2000-02-01,126000
"San Francisco","1 Bedroom",2000-02-01,361900
"Seattle","1 Bedroom",2000-02-01,168100
"New York","2 Bedroom",2000-02-01,NA
"Los Angeles","2 Bedroom",2000-02-01,165000
"San Francisco","2 Bedroom",2000-02-01,423300
"Seattle","2 Bedroom",2000-02-01,220200
"New York","3 Bedroom",2000-02-01,208800
"Los Angeles","3 Bedroom",2000-02-01,203500
"San Francisco","3 Bedroom",2000-02-01,486300
"Seattle","3 Bedroom",2000-02-01,268200
"New York","4 Bedroom",2000-02-01,254900
"Los Angeles","4 Bedroom",2000-02-01,290600
"San Francisco","4 Bedroom",2000-02-01,547400
"Seattle","4 Bedroom",2000-02-01,315200
"New York","5+ Bedroom",2000-02-01,NA
"Los Angeles","5+ Bedroom",2000-02-01,538700
"San Francisco","5+ Bedroom",2000-02-01,674000
"Seattle","5+ Bedroom",2000-02-01,356600
"New York","All Homes",2000-02-01,NA
"Los Angeles","All Homes",2000-02-01,207000
"San Francisco","All Homes",2000-02-01,430600
"Seattle","All Homes",2000-02-01,248800
"New York","Condominium",2000-02-01,NA
"Los Angeles","Condominium",2000-02-01,172300
"San Francisco","Condominium",2000-02-01,459200
"Seattle","Condominium",2000-02-01,200400
"New York","Single Family Residence",2000-02-01,NA
"Los Angeles","Single Family Residence",2000-02-01,220300
"San Francisco","Single Family Residence",2000-02-01,417500
"Seattle","Single Family Residence",2000-02-01,268300
"New York","1 Bedroom",2000-03-01,NA
"Los Angeles","1 Bedroom",2000-03-01,127300
"San Francisco","1 Bedroom",2000-03-01,373000
"Seattle","1 Bedroom",2000-03-01,170200
"New York","2 Bedroom",2000-03-01,NA
"Los Angeles","2 Bedroom",2000-03-01,166900
"San Francisco","2 Bedroom",2000-03-01,434300
"Seattle","2 Bedroom",2000-03-01,221900
"New York","3 Bedroom",2000-03-01,211300
"Los Angeles","3 Bedroom",2000-03-01,206400
"San Francisco","3 Bedroom",2000-03-01,500900
"Seattle","3 Bedroom",2000-03-01,270500
"New York","4 Bedroom",2000-03-01,257200
"Los Angeles","4 Bedroom",2000-03-01,294400
"San Francisco","4 Bedroom",2000-03-01,560200
"Seattle","4 Bedroom",2000-03-01,317800
"New York","5+ Bedroom",2000-03-01,NA
"Los Angeles","5+ Bedroom",2000-03-01,540200
"San Francisco","5+ Bedroom",2000-03-01,687800
"Seattle","5+ Bedroom",2000-03-01,360500
"New York","All Homes",2000-03-01,NA
"Los Angeles","All Homes",2000-03-01,209800
"San Francisco","All Homes",2000-03-01,442200
"Seattle","All Homes",2000-03-01,250900
"New York","Condominium",2000-03-01,NA
"Los Angeles","Condominium",2000-03-01,174100
"San Francisco","Condominium",2000-03-01,470500
"Seattle","Condominium",2000-03-01,202400
"New York","Single Family Residence",2000-03-01,NA
"Los Angeles","Single Family Residence",2000-03-01,222800
"San Francisco","Single Family Residence",2000-03-01,429200
"Seattle","Single Family Residence",2000-03-01,270700
"New York","1 Bedroom",2000-04-01,NA
"Los Angeles","1 Bedroom",2000-04-01,128200
"San Francisco","1 Bedroom",2000-04-01,383300
"Seattle","1 Bedroom",2000-04-01,172000
"New York","2 Bedroom",2000-04-01,NA
"Los Angeles","2 Bedroom",2000-04-01,168500
"San Francisco","2 Bedroom",2000-04-01,445300
"Seattle","2 Bedroom",2000-04-01,223600
"New York","3 Bedroom",2000-04-01,213400
"Los Angeles","3 Bedroom",2000-04-01,208900
"San Francisco","3 Bedroom",2000-04-01,514400
"Seattle","3 Bedroom",2000-04-01,273000
"New York","4 Bedroom",2000-04-01,259000
"Los Angeles","4 Bedroom",2000-04-01,297700
"San Francisco","4 Bedroom",2000-04-01,571500
"Seattle","4 Bedroom",2000-04-01,320500
"New York","5+ Bedroom",2000-04-01,NA
"Los Angeles","5+ Bedroom",2000-04-01,542700
"San Francisco","5+ Bedroom",2000-04-01,700400
"Seattle","5+ Bedroom",2000-04-01,364700
"New York","All Homes",2000-04-01,NA
"Los Angeles","All Homes",2000-04-01,212300
"San Francisco","All Homes",2000-04-01,453600
"Seattle","All Homes",2000-04-01,252900
"New York","Condominium",2000-04-01,NA
"Los Angeles","Condominium",2000-04-01,176100
"San Francisco","Condominium",2000-04-01,483700
"Seattle","Condominium",2000-04-01,204200
"New York","Single Family Residence",2000-04-01,NA
"Los Angeles","Single Family Residence",2000-04-01,225200
"San Francisco","Single Family Residence",2000-04-01,439900
"Seattle","Single Family Residence",2000-04-01,273500
"New York","1 Bedroom",2000-05-01,NA
"Los Angeles","1 Bedroom",2000-05-01,129500
"San Francisco","1 Bedroom",2000-05-01,396800
"Seattle","1 Bedroom",2000-05-01,174100
"New York","2 Bedroom",2000-05-01,NA
"Los Angeles","2 Bedroom",2000-05-01,170300
"San Francisco","2 Bedroom",2000-05-01,455900
"Seattle","2 Bedroom",2000-05-01,225600
"New York","3 Bedroom",2000-05-01,215800
"Los Angeles","3 Bedroom",2000-05-01,211000
"San Francisco","3 Bedroom",2000-05-01,526600
"Seattle","3 Bedroom",2000-05-01,276100
"New York","4 Bedroom",2000-05-01,261600
"Los Angeles","4 Bedroom",2000-05-01,300300
"San Francisco","4 Bedroom",2000-05-01,583500
"Seattle","4 Bedroom",2000-05-01,322900
"New York","5+ Bedroom",2000-05-01,NA
"Los Angeles","5+ Bedroom",2000-05-01,546600
"San Francisco","5+ Bedroom",2000-05-01,715800
"Seattle","5+ Bedroom",2000-05-01,368400
"New York","All Homes",2000-05-01,NA
"Los Angeles","All Homes",2000-05-01,214500
"San Francisco","All Homes",2000-05-01,465200
"Seattle","All Homes",2000-05-01,255500
"New York","Condominium",2000-05-01,NA
"Los Angeles","Condominium",2000-05-01,177800
"San Francisco","Condominium",2000-05-01,498400
"Seattle","Condominium",2000-05-01,206400
"New York","Single Family Residence",2000-05-01,NA
"Los Angeles","Single Family Residence",2000-05-01,227800
"San Francisco","Single Family Residence",2000-05-01,449000
"Seattle","Single Family Residence",2000-05-01,276500
"New York","1 Bedroom",2000-06-01,NA
"Los Angeles","1 Bedroom",2000-06-01,131100
"San Francisco","1 Bedroom",2000-06-01,409600
"Seattle","1 Bedroom",2000-06-01,176100
"New York","2 Bedroom",2000-06-01,NA
"Los Angeles","2 Bedroom",2000-06-01,172400
"San Francisco","2 Bedroom",2000-06-01,464700
"Seattle","2 Bedroom",2000-06-01,227800
"New York","3 Bedroom",2000-06-01,218800
"Los Angeles","3 Bedroom",2000-06-01,213000
"San Francisco","3 Bedroom",2000-06-01,537600
"Seattle","3 Bedroom",2000-06-01,278800
"New York","4 Bedroom",2000-06-01,265200
"Los Angeles","4 Bedroom",2000-06-01,302700
"San Francisco","4 Bedroom",2000-06-01,595200
"Seattle","4 Bedroom",2000-06-01,325200
"New York","5+ Bedroom",2000-06-01,NA
"Los Angeles","5+ Bedroom",2000-06-01,551100
"San Francisco","5+ Bedroom",2000-06-01,729500
"Seattle","5+ Bedroom",2000-06-01,371100
"New York","All Homes",2000-06-01,NA
"Los Angeles","All Homes",2000-06-01,216600
"San Francisco","All Homes",2000-06-01,474600
"Seattle","All Homes",2000-06-01,258400
"New York","Condominium",2000-06-01,NA
"Los Angeles","Condominium",2000-06-01,179200
"San Francisco","Condominium",2000-06-01,510800
"Seattle","Condominium",2000-06-01,208500
"New York","Single Family Residence",2000-06-01,NA
"Los Angeles","Single Family Residence",2000-06-01,230100
"San Francisco","Single Family Residence",2000-06-01,456400
"Seattle","Single Family Residence",2000-06-01,279000
"New York","1 Bedroom",2000-07-01,NA
"Los Angeles","1 Bedroom",2000-07-01,133000
"San Francisco","1 Bedroom",2000-07-01,416000
"Seattle","1 Bedroom",2000-07-01,177600
"New York","2 Bedroom",2000-07-01,NA
"Los Angeles","2 Bedroom",2000-07-01,174600
"San Francisco","2 Bedroom",2000-07-01,470500
"Seattle","2 Bedroom",2000-07-01,229600
"New York","3 Bedroom",2000-07-01,222100
"Los Angeles","3 Bedroom",2000-07-01,215000
"San Francisco","3 Bedroom",2000-07-01,546000
"Seattle","3 Bedroom",2000-07-01,280600
"New York","4 Bedroom",2000-07-01,269000
"Los Angeles","4 Bedroom",2000-07-01,305400
"San Francisco","4 Bedroom",2000-07-01,604600
"Seattle","4 Bedroom",2000-07-01,327300
"New York","5+ Bedroom",2000-07-01,NA
"Los Angeles","5+ Bedroom",2000-07-01,554600
"San Francisco","5+ Bedroom",2000-07-01,741600
"Seattle","5+ Bedroom",2000-07-01,372700
"New York","All Homes",2000-07-01,NA
"Los Angeles","All Homes",2000-07-01,219000
"San Francisco","All Homes",2000-07-01,480400
"Seattle","All Homes",2000-07-01,260800
"New York","Condominium",2000-07-01,NA
"Los Angeles","Condominium",2000-07-01,181200
"San Francisco","Condominium",2000-07-01,517600
"Seattle","Condominium",2000-07-01,210800
"New York","Single Family Residence",2000-07-01,NA
"Los Angeles","Single Family Residence",2000-07-01,232200
"San Francisco","Single Family Residence",2000-07-01,462500
"Seattle","Single Family Residence",2000-07-01,280800
"New York","1 Bedroom",2000-08-01,NA
"Los Angeles","1 Bedroom",2000-08-01,135300
"San Francisco","1 Bedroom",2000-08-01,419500
"Seattle","1 Bedroom",2000-08-01,178900
"New York","2 Bedroom",2000-08-01,NA
"Los Angeles","2 Bedroom",2000-08-01,176800
"San Francisco","2 Bedroom",2000-08-01,473500
"Seattle","2 Bedroom",2000-08-01,231100
"New York","3 Bedroom",2000-08-01,225400
"Los Angeles","3 Bedroom",2000-08-01,216900
"San Francisco","3 Bedroom",2000-08-01,550300
"Seattle","3 Bedroom",2000-08-01,282200
"New York","4 Bedroom",2000-08-01,272700
"Los Angeles","4 Bedroom",2000-08-01,308000
"San Francisco","4 Bedroom",2000-08-01,609100
"Seattle","4 Bedroom",2000-08-01,328600
"New York","5+ Bedroom",2000-08-01,NA
"Los Angeles","5+ Bedroom",2000-08-01,556100
"San Francisco","5+ Bedroom",2000-08-01,747300
"Seattle","5+ Bedroom",2000-08-01,374000
"New York","All Homes",2000-08-01,NA
"Los Angeles","All Homes",2000-08-01,221100
"San Francisco","All Homes",2000-08-01,483300
"Seattle","All Homes",2000-08-01,262500
"New York","Condominium",2000-08-01,NA
"Los Angeles","Condominium",2000-08-01,183700
"San Francisco","Condominium",2000-08-01,521100
"Seattle","Condominium",2000-08-01,213600
"New York","Single Family Residence",2000-08-01,NA
"Los Angeles","Single Family Residence",2000-08-01,234400
"San Francisco","Single Family Residence",2000-08-01,466300
"Seattle","Single Family Residence",2000-08-01,282500
"New York","1 Bedroom",2000-09-01,NA
"Los Angeles","1 Bedroom",2000-09-01,136800
"San Francisco","1 Bedroom",2000-09-01,423600
"Seattle","1 Bedroom",2000-09-01,180500
"New York","2 Bedroom",2000-09-01,NA
"Los Angeles","2 Bedroom",2000-09-01,178600
"San Francisco","2 Bedroom",2000-09-01,476800
"Seattle","2 Bedroom",2000-09-01,232300
"New York","3 Bedroom",2000-09-01,228700
"Los Angeles","3 Bedroom",2000-09-01,218800
"San Francisco","3 Bedroom",2000-09-01,552900
"Seattle","3 Bedroom",2000-09-01,283800
"New York","4 Bedroom",2000-09-01,276100
"Los Angeles","4 Bedroom",2000-09-01,309900
"San Francisco","4 Bedroom",2000-09-01,609600
"Seattle","4 Bedroom",2000-09-01,329800
"New York","5+ Bedroom",2000-09-01,NA
"Los Angeles","5+ Bedroom",2000-09-01,558400
"San Francisco","5+ Bedroom",2000-09-01,746300
"Seattle","5+ Bedroom",2000-09-01,374700
"New York","All Homes",2000-09-01,NA
"Los Angeles","All Homes",2000-09-01,222800
"San Francisco","All Homes",2000-09-01,486900
"Seattle","All Homes",2000-09-01,264300
"New York","Condominium",2000-09-01,NA
"Los Angeles","Condominium",2000-09-01,185600
"San Francisco","Condominium",2000-09-01,525400
"Seattle","Condominium",2000-09-01,216100
"New York","Single Family Residence",2000-09-01,NA
"Los Angeles","Single Family Residence",2000-09-01,236700
"San Francisco","Single Family Residence",2000-09-01,469100
"Seattle","Single Family Residence",2000-09-01,284000
"New York","1 Bedroom",2000-10-01,NA
"Los Angeles","1 Bedroom",2000-10-01,137700
"San Francisco","1 Bedroom",2000-10-01,427100
"Seattle","1 Bedroom",2000-10-01,182000
"New York","2 Bedroom",2000-10-01,NA
"Los Angeles","2 Bedroom",2000-10-01,179900
"San Francisco","2 Bedroom",2000-10-01,480000
"Seattle","2 Bedroom",2000-10-01,233200
"New York","3 Bedroom",2000-10-01,232100
"Los Angeles","3 Bedroom",2000-10-01,220200
"San Francisco","3 Bedroom",2000-10-01,556500
"Seattle","3 Bedroom",2000-10-01,285100
"New York","4 Bedroom",2000-10-01,279400
"Los Angeles","4 Bedroom",2000-10-01,311800
"San Francisco","4 Bedroom",2000-10-01,609000
"Seattle","4 Bedroom",2000-10-01,331300
"New York","5+ Bedroom",2000-10-01,NA
"Los Angeles","5+ Bedroom",2000-10-01,561700
"San Francisco","5+ Bedroom",2000-10-01,745700
"Seattle","5+ Bedroom",2000-10-01,375800
"New York","All Homes",2000-10-01,NA
"Los Angeles","All Homes",2000-10-01,224300
"San Francisco","All Homes",2000-10-01,490700
"Seattle","All Homes",2000-10-01,266200
"New York","Condominium",2000-10-01,NA
"Los Angeles","Condominium",2000-10-01,186900
"San Francisco","Condominium",2000-10-01,531600
"Seattle","Condominium",2000-10-01,217900
"New York","Single Family Residence",2000-10-01,NA
"Los Angeles","Single Family Residence",2000-10-01,238700
"San Francisco","Single Family Residence",2000-10-01,471500
"Seattle","Single Family Residence",2000-10-01,284900
"New York","1 Bedroom",2000-11-01,NA
"Los Angeles","1 Bedroom",2000-11-01,139300
"San Francisco","1 Bedroom",2000-11-01,428700
"Seattle","1 Bedroom",2000-11-01,183000
"New York","2 Bedroom",2000-11-01,NA
"Los Angeles","2 Bedroom",2000-11-01,181700
"San Francisco","2 Bedroom",2000-11-01,482300
"Seattle","2 Bedroom",2000-11-01,234300
"New York","3 Bedroom",2000-11-01,235000
"Los Angeles","3 Bedroom",2000-11-01,221700
"San Francisco","3 Bedroom",2000-11-01,560600
"Seattle","3 Bedroom",2000-11-01,286000
"New York","4 Bedroom",2000-11-01,283500
"Los Angeles","4 Bedroom",2000-11-01,314300
"San Francisco","4 Bedroom",2000-11-01,608600
"Seattle","4 Bedroom",2000-11-01,332900
"New York","5+ Bedroom",2000-11-01,NA
"Los Angeles","5+ Bedroom",2000-11-01,564700
"San Francisco","5+ Bedroom",2000-11-01,746500
"Seattle","5+ Bedroom",2000-11-01,377100
"New York","All Homes",2000-11-01,NA
"Los Angeles","All Homes",2000-11-01,226100
"San Francisco","All Homes",2000-11-01,493400
"Seattle","All Homes",2000-11-01,267500
"New York","Condominium",2000-11-01,NA
"Los Angeles","Condominium",2000-11-01,188400
"San Francisco","Condominium",2000-11-01,537700
"Seattle","Condominium",2000-11-01,219600
"New York","Single Family Residence",2000-11-01,NA
"Los Angeles","Single Family Residence",2000-11-01,240400
"San Francisco","Single Family Residence",2000-11-01,473300
"Seattle","Single Family Residence",2000-11-01,285600
"New York","1 Bedroom",2000-12-01,NA
"Los Angeles","1 Bedroom",2000-12-01,141600
"San Francisco","1 Bedroom",2000-12-01,428600
"Seattle","1 Bedroom",2000-12-01,184100
"New York","2 Bedroom",2000-12-01,NA
"Los Angeles","2 Bedroom",2000-12-01,183700
"San Francisco","2 Bedroom",2000-12-01,484300
"Seattle","2 Bedroom",2000-12-01,235400
"New York","3 Bedroom",2000-12-01,237200
"Los Angeles","3 Bedroom",2000-12-01,223600
"San Francisco","3 Bedroom",2000-12-01,562300
"Seattle","3 Bedroom",2000-12-01,287000
"New York","4 Bedroom",2000-12-01,287500
"Los Angeles","4 Bedroom",2000-12-01,317000
"San Francisco","4 Bedroom",2000-12-01,608500
"Seattle","4 Bedroom",2000-12-01,334500
"New York","5+ Bedroom",2000-12-01,NA
"Los Angeles","5+ Bedroom",2000-12-01,568700
"San Francisco","5+ Bedroom",2000-12-01,742200
"Seattle","5+ Bedroom",2000-12-01,378300
"New York","All Homes",2000-12-01,NA
"Los Angeles","All Homes",2000-12-01,228100
"San Francisco","All Homes",2000-12-01,494900
"Seattle","All Homes",2000-12-01,268500
"New York","Condominium",2000-12-01,NA
"Los Angeles","Condominium",2000-12-01,190800
"San Francisco","Condominium",2000-12-01,541100
"Seattle","Condominium",2000-12-01,221600
"New York","Single Family Residence",2000-12-01,NA
"Los Angeles","Single Family Residence",2000-12-01,242200
"San Francisco","Single Family Residence",2000-12-01,474700
"Seattle","Single Family Residence",2000-12-01,286600
"New York","1 Bedroom",2001-01-01,NA
"Los Angeles","1 Bedroom",2001-01-01,143900
"San Francisco","1 Bedroom",2001-01-01,424700
"Seattle","1 Bedroom",2001-01-01,185600
"New York","2 Bedroom",2001-01-01,NA
"Los Angeles","2 Bedroom",2001-01-01,186000
"San Francisco","2 Bedroom",2001-01-01,484400
"Seattle","2 Bedroom",2001-01-01,236700
"New York","3 Bedroom",2001-01-01,239600
"Los Angeles","3 Bedroom",2001-01-01,225900
"San Francisco","3 Bedroom",2001-01-01,560400
"Seattle","3 Bedroom",2001-01-01,287900
"New York","4 Bedroom",2001-01-01,291400
"Los Angeles","4 Bedroom",2001-01-01,320500
"San Francisco","4 Bedroom",2001-01-01,605000
"Seattle","4 Bedroom",2001-01-01,336400
"New York","5+ Bedroom",2001-01-01,NA
"Los Angeles","5+ Bedroom",2001-01-01,575500
"San Francisco","5+ Bedroom",2001-01-01,732200
"Seattle","5+ Bedroom",2001-01-01,379800
"New York","All Homes",2001-01-01,NA
"Los Angeles","All Homes",2001-01-01,230600
"San Francisco","All Homes",2001-01-01,493900
"Seattle","All Homes",2001-01-01,269900
"New York","Condominium",2001-01-01,NA
"Los Angeles","Condominium",2001-01-01,193200
"San Francisco","Condominium",2001-01-01,540200
"Seattle","Condominium",2001-01-01,223100
"New York","Single Family Residence",2001-01-01,NA
"Los Angeles","Single Family Residence",2001-01-01,244800
"San Francisco","Single Family Residence",2001-01-01,474800
"Seattle","Single Family Residence",2001-01-01,287800
"New York","1 Bedroom",2001-02-01,NA
"Los Angeles","1 Bedroom",2001-02-01,146300
"San Francisco","1 Bedroom",2001-02-01,422300
"Seattle","1 Bedroom",2001-02-01,186500
"New York","2 Bedroom",2001-02-01,NA
"Los Angeles","2 Bedroom",2001-02-01,188300
"San Francisco","2 Bedroom",2001-02-01,484600
"Seattle","2 Bedroom",2001-02-01,237700
"New York","3 Bedroom",2001-02-01,243000
"Los Angeles","3 Bedroom",2001-02-01,228000
"San Francisco","3 Bedroom",2001-02-01,558800
"Seattle","3 Bedroom",2001-02-01,288500
"New York","4 Bedroom",2001-02-01,295500
"Los Angeles","4 Bedroom",2001-02-01,324000
"San Francisco","4 Bedroom",2001-02-01,601100
"Seattle","4 Bedroom",2001-02-01,338000
"New York","5+ Bedroom",2001-02-01,NA
"Los Angeles","5+ Bedroom",2001-02-01,586100
"San Francisco","5+ Bedroom",2001-02-01,727500
"Seattle","5+ Bedroom",2001-02-01,381400
"New York","All Homes",2001-02-01,NA
"Los Angeles","All Homes",2001-02-01,233000
"San Francisco","All Homes",2001-02-01,493200
"Seattle","All Homes",2001-02-01,271100
"New York","Condominium",2001-02-01,NA
"Los Angeles","Condominium",2001-02-01,195500
"San Francisco","Condominium",2001-02-01,541500
"Seattle","Condominium",2001-02-01,223700
"New York","Single Family Residence",2001-02-01,NA
"Los Angeles","Single Family Residence",2001-02-01,247500
"San Francisco","Single Family Residence",2001-02-01,474700
"Seattle","Single Family Residence",2001-02-01,288600
"New York","1 Bedroom",2001-03-01,NA
"Los Angeles","1 Bedroom",2001-03-01,148400
"San Francisco","1 Bedroom",2001-03-01,426100
"Seattle","1 Bedroom",2001-03-01,186800
"New York","2 Bedroom",2001-03-01,NA
"Los Angeles","2 Bedroom",2001-03-01,190500
"San Francisco","2 Bedroom",2001-03-01,487300
"Seattle","2 Bedroom",2001-03-01,238900
"New York","3 Bedroom",2001-03-01,246400
"Los Angeles","3 Bedroom",2001-03-01,230200
"San Francisco","3 Bedroom",2001-03-01,560100
"Seattle","3 Bedroom",2001-03-01,289300
"New York","4 Bedroom",2001-03-01,300000
"Los Angeles","4 Bedroom",2001-03-01,326900
"San Francisco","4 Bedroom",2001-03-01,599700
"Seattle","4 Bedroom",2001-03-01,339800
"New York","5+ Bedroom",2001-03-01,NA
"Los Angeles","5+ Bedroom",2001-03-01,597300
"San Francisco","5+ Bedroom",2001-03-01,732100
"Seattle","5+ Bedroom",2001-03-01,383900
"New York","All Homes",2001-03-01,NA
"Los Angeles","All Homes",2001-03-01,235400
"San Francisco","All Homes",2001-03-01,495100
"Seattle","All Homes",2001-03-01,272000
"New York","Condominium",2001-03-01,NA
"Los Angeles","Condominium",2001-03-01,197700
"San Francisco","Condominium",2001-03-01,547100
"Seattle","Condominium",2001-03-01,224700
"New York","Single Family Residence",2001-03-01,NA
"Los Angeles","Single Family Residence",2001-03-01,250000
"San Francisco","Single Family Residence",2001-03-01,475300
"Seattle","Single Family Residence",2001-03-01,289400
"New York","1 Bedroom",2001-04-01,NA
"Los Angeles","1 Bedroom",2001-04-01,149800
"San Francisco","1 Bedroom",2001-04-01,430800
"Seattle","1 Bedroom",2001-04-01,187400
"New York","2 Bedroom",2001-04-01,NA
"Los Angeles","2 Bedroom",2001-04-01,192500
"San Francisco","2 Bedroom",2001-04-01,489600
"Seattle","2 Bedroom",2001-04-01,240100
"New York","3 Bedroom",2001-04-01,249000
"Los Angeles","3 Bedroom",2001-04-01,232200
"San Francisco","3 Bedroom",2001-04-01,560900
"Seattle","3 Bedroom",2001-04-01,290300
"New York","4 Bedroom",2001-04-01,303400
"Los Angeles","4 Bedroom",2001-04-01,328900
"San Francisco","4 Bedroom",2001-04-01,600000
"Seattle","4 Bedroom",2001-04-01,342200
"New York","5+ Bedroom",2001-04-01,NA
"Los Angeles","5+ Bedroom",2001-04-01,604000
"San Francisco","5+ Bedroom",2001-04-01,736100
"Seattle","5+ Bedroom",2001-04-01,386600
"New York","All Homes",2001-04-01,NA
"Los Angeles","All Homes",2001-04-01,237300
"San Francisco","All Homes",2001-04-01,496900
"Seattle","All Homes",2001-04-01,272600
"New York","Condominium",2001-04-01,NA
"Los Angeles","Condominium",2001-04-01,199700
"San Francisco","Condominium",2001-04-01,550800
"Seattle","Condominium",2001-04-01,226800
"New York","Single Family Residence",2001-04-01,NA
"Los Angeles","Single Family Residence",2001-04-01,251800
"San Francisco","Single Family Residence",2001-04-01,474800
"Seattle","Single Family Residence",2001-04-01,290300
"New York","1 Bedroom",2001-05-01,NA
"Los Angeles","1 Bedroom",2001-05-01,150900
"San Francisco","1 Bedroom",2001-05-01,429500
"Seattle","1 Bedroom",2001-05-01,187800
"New York","2 Bedroom",2001-05-01,NA
"Los Angeles","2 Bedroom",2001-05-01,194300
"San Francisco","2 Bedroom",2001-05-01,487800
"Seattle","2 Bedroom",2001-05-01,240900
"New York","3 Bedroom",2001-05-01,250000
"Los Angeles","3 Bedroom",2001-05-01,234100
"San Francisco","3 Bedroom",2001-05-01,558500
"Seattle","3 Bedroom",2001-05-01,291100
"New York","4 Bedroom",2001-05-01,305300
"Los Angeles","4 Bedroom",2001-05-01,329700
"San Francisco","4 Bedroom",2001-05-01,599700
"Seattle","4 Bedroom",2001-05-01,344400
"New York","5+ Bedroom",2001-05-01,NA
"Los Angeles","5+ Bedroom",2001-05-01,606700
"San Francisco","5+ Bedroom",2001-05-01,733600
"Seattle","5+ Bedroom",2001-05-01,388500
"New York","All Homes",2001-05-01,NA
"Los Angeles","All Homes",2001-05-01,239100
"San Francisco","All Homes",2001-05-01,495500
"Seattle","All Homes",2001-05-01,272500
"New York","Condominium",2001-05-01,NA
"Los Angeles","Condominium",2001-05-01,201800
"San Francisco","Condominium",2001-05-01,548200
"Seattle","Condominium",2001-05-01,228200
"New York","Single Family Residence",2001-05-01,NA
"Los Angeles","Single Family Residence",2001-05-01,253400
"San Francisco","Single Family Residence",2001-05-01,473200
"Seattle","Single Family Residence",2001-05-01,291100
"New York","1 Bedroom",2001-06-01,NA
"Los Angeles","1 Bedroom",2001-06-01,152200
"San Francisco","1 Bedroom",2001-06-01,427100
"Seattle","1 Bedroom",2001-06-01,187700
"New York","2 Bedroom",2001-06-01,NA
"Los Angeles","2 Bedroom",2001-06-01,196100
"San Francisco","2 Bedroom",2001-06-01,487200
"Seattle","2 Bedroom",2001-06-01,240900
"New York","3 Bedroom",2001-06-01,249600
"Los Angeles","3 Bedroom",2001-06-01,235900
"San Francisco","3 Bedroom",2001-06-01,556200
"Seattle","3 Bedroom",2001-06-01,291200
"New York","4 Bedroom",2001-06-01,305300
"Los Angeles","4 Bedroom",2001-06-01,330200
"San Francisco","4 Bedroom",2001-06-01,601300
"Seattle","4 Bedroom",2001-06-01,346100
"New York","5+ Bedroom",2001-06-01,NA
"Los Angeles","5+ Bedroom",2001-06-01,609100
"San Francisco","5+ Bedroom",2001-06-01,730000
"Seattle","5+ Bedroom",2001-06-01,390200
"New York","All Homes",2001-06-01,NA
"Los Angeles","All Homes",2001-06-01,240900
"San Francisco","All Homes",2001-06-01,496000
"Seattle","All Homes",2001-06-01,272200
"New York","Condominium",2001-06-01,NA
"Los Angeles","Condominium",2001-06-01,203900
"San Francisco","Condominium",2001-06-01,545800
"Seattle","Condominium",2001-06-01,228400
"New York","Single Family Residence",2001-06-01,NA
"Los Angeles","Single Family Residence",2001-06-01,255400
"San Francisco","Single Family Residence",2001-06-01,474300
"Seattle","Single Family Residence",2001-06-01,291600
"New York","1 Bedroom",2001-07-01,NA
"Los Angeles","1 Bedroom",2001-07-01,152900
"San Francisco","1 Bedroom",2001-07-01,429300
"Seattle","1 Bedroom",2001-07-01,187700
"New York","2 Bedroom",2001-07-01,NA
"Los Angeles","2 Bedroom",2001-07-01,198200
"San Francisco","2 Bedroom",2001-07-01,489700
"Seattle","2 Bedroom",2001-07-01,241200
"New York","3 Bedroom",2001-07-01,249100
"Los Angeles","3 Bedroom",2001-07-01,237900
"San Francisco","3 Bedroom",2001-07-01,555300
"Seattle","3 Bedroom",2001-07-01,291700
"New York","4 Bedroom",2001-07-01,304700
"Los Angeles","4 Bedroom",2001-07-01,332000
"San Francisco","4 Bedroom",2001-07-01,598500
"Seattle","4 Bedroom",2001-07-01,347400
"New York","5+ Bedroom",2001-07-01,NA
"Los Angeles","5+ Bedroom",2001-07-01,610200
"San Francisco","5+ Bedroom",2001-07-01,721200
"Seattle","5+ Bedroom",2001-07-01,393100
"New York","All Homes",2001-07-01,NA
"Los Angeles","All Homes",2001-07-01,242900
"San Francisco","All Homes",2001-07-01,499100
"Seattle","All Homes",2001-07-01,272800
"New York","Condominium",2001-07-01,NA
"Los Angeles","Condominium",2001-07-01,205600
"San Francisco","Condominium",2001-07-01,547200
"Seattle","Condominium",2001-07-01,228300
"New York","Single Family Residence",2001-07-01,NA
"Los Angeles","Single Family Residence",2001-07-01,257600
"San Francisco","Single Family Residence",2001-07-01,477100
"Seattle","Single Family Residence",2001-07-01,292400
"New York","1 Bedroom",2001-08-01,NA
"Los Angeles","1 Bedroom",2001-08-01,153500
"San Francisco","1 Bedroom",2001-08-01,434400
"Seattle","1 Bedroom",2001-08-01,187800
"New York","2 Bedroom",2001-08-01,NA
"Los Angeles","2 Bedroom",2001-08-01,200000
"San Francisco","2 Bedroom",2001-08-01,493600
"Seattle","2 Bedroom",2001-08-01,242100
"New York","3 Bedroom",2001-08-01,248900
"Los Angeles","3 Bedroom",2001-08-01,240100
"San Francisco","3 Bedroom",2001-08-01,557800
"Seattle","3 Bedroom",2001-08-01,292700
"New York","4 Bedroom",2001-08-01,304200
"Los Angeles","4 Bedroom",2001-08-01,334600
"San Francisco","4 Bedroom",2001-08-01,596100
