"RegionName","City","HousingType","Time","Value"
"Upper West Side","New York","Single Family Residence",2010-06-01,NA
"Sherman Oaks","Los Angeles","Single Family Residence",2010-06-01,392.126402050956
"South Los Angeles","Los Angeles","Single Family Residence",2010-06-01,NA
"Upper East Side","New York","Single Family Residence",2010-06-01,NA
"East New York","New York","Single Family Residence",2010-06-01,NA
"Southeast Los Angeles","Los Angeles","Single Family Residence",2010-06-01,NA
"Van Nuys","Los Angeles","Single Family Residence",2010-06-01,NA
"Hollywood","Los Angeles","Single Family Residence",2010-06-01,NA
"Bedford Stuyvesant","New York","Single Family Residence",2010-06-01,NA
"Flatbush","New York","Single Family Residence",2010-06-01,NA
"Crown Heights","New York","Single Family Residence",2010-06-01,NA
"Jamaica","New York","Single Family Residence",2010-06-01,NA
"Williamsbridge","New York","Single Family Residence",2010-06-01,NA
"Bushwick","New York","Single Family Residence",2010-06-01,NA
"East Flatbush","New York","Single Family Residence",2010-06-01,NA
"North Hollywood","Los Angeles","Single Family Residence",2010-06-01,NA
"Mid City","Los Angeles","Single Family Residence",2010-06-01,NA
"Bensonhurst","New York","Single Family Residence",2010-06-01,NA
"Canarsie","New York","Single Family Residence",2010-06-01,NA
"Sun Valley","Los Angeles","Single Family Residence",2010-06-01,NA
"South Ozone Park","New York","Single Family Residence",2010-06-01,NA
"Boyle Heights","Los Angeles","Single Family Residence",2010-06-01,NA
"Murray Hill","New York","Single Family Residence",2010-06-01,NA
"Sylmar","Los Angeles","Single Family Residence",2010-06-01,NA
"Sheepshead Bay","New York","Single Family Residence",2010-06-01,349.085365853659
"Northridge","Los Angeles","Single Family Residence",2010-06-01,NA
"San Pedro","Los Angeles","Single Family Residence",2010-06-01,310.341243828055
"Forest Hills","New York","Single Family Residence",2010-06-01,400.525
"Pacoima","Los Angeles","Single Family Residence",2010-06-01,NA
"East Elmhurst","New York","Single Family Residence",2010-06-01,NA
"Reseda","Los Angeles","Single Family Residence",2010-06-01,NA
"Panorama City","Los Angeles","Single Family Residence",2010-06-01,NA
"North Hills","Los Angeles","Single Family Residence",2010-06-01,NA
"Wilmington","Los Angeles","Single Family Residence",2010-06-01,NA
"Midwood","New York","Single Family Residence",2010-06-01,NA
"Flatlands","New York","Single Family Residence",2010-06-01,NA
"Ozone Park","New York","Single Family Residence",2010-06-01,NA
"Queens Village","New York","Single Family Residence",2010-06-01,NA
"Westwood","Los Angeles","Single Family Residence",2010-06-01,NA
"Richmond Hill","New York","Single Family Residence",2010-06-01,NA
"Bay Ridge","New York","Single Family Residence",2010-06-01,450.609756097561
"Bayside","New York","Single Family Residence",2010-06-01,422.391886897062
"Granada Hills","Los Angeles","Single Family Residence",2010-06-01,NA
"Winnetka","Los Angeles","Single Family Residence",2010-06-01,NA
"Woodland Hills","Los Angeles","Single Family Residence",2010-06-01,280.396825396825
"Highland Park","Los Angeles","Single Family Residence",2010-06-01,NA
"Mid City West","Los Angeles","Single Family Residence",2010-06-01,NA
"Encino","Los Angeles","Single Family Residence",2010-06-01,375.974025974026
"El Sereno","Los Angeles","Single Family Residence",2010-06-01,NA
"Mid Wilshire","Los Angeles","Single Family Residence",2010-06-01,524.989039894783
"Mar Vista","Los Angeles","Single Family Residence",2010-06-01,520.089285714286
"Woodhaven","New York","Single Family Residence",2010-06-01,NA
"Harbor Gateway","Los Angeles","Single Family Residence",2010-06-01,NA
"Watts","Los Angeles","Single Family Residence",2010-06-01,NA
"Tarzana","Los Angeles","Single Family Residence",2010-06-01,315.457413249211
"Chatsworth","Los Angeles","Single Family Residence",2010-06-01,NA
"Dyker Heights","New York","Single Family Residence",2010-06-01,NA
"Arleta","Los Angeles","Single Family Residence",2010-06-01,NA
"Silver Lake","Los Angeles","Single Family Residence",2010-06-01,473.032069970845
"Throggs Neck","New York","Single Family Residence",2010-06-01,NA
"Hollis","New York","Single Family Residence",2010-06-01,NA
"Westchester","Los Angeles","Single Family Residence",2010-06-01,432.893431961766
"Hyde Park","Los Angeles","Single Family Residence",2010-06-01,NA
"Studio City","Los Angeles","Single Family Residence",2010-06-01,439.146748507796
"Whitestone","New York","Single Family Residence",2010-06-01,422.403003754693
"Del Rey","Los Angeles","Single Family Residence",2010-06-01,NA
"West Hills","Los Angeles","Single Family Residence",2010-06-01,269.577316355148
"Venice","Los Angeles","Single Family Residence",2010-06-01,NA
"Middle Village","New York","Single Family Residence",2010-06-01,NA
"Brentwood","Los Angeles","Single Family Residence",2010-06-01,701.68404170008
"Hollywood Hills","Los Angeles","Single Family Residence",2010-06-01,595.366394790718
"Bellerose","New York","Single Family Residence",2010-06-01,NA
"Fort Hamilton","New York","Single Family Residence",2010-06-01,NA
"Valley Glen","Los Angeles","Single Family Residence",2010-06-01,NA
"Jefferson Park","Los Angeles","Single Family Residence",2010-06-01,NA
"Eagle Rock","Los Angeles","Single Family Residence",2010-06-01,NA
"Auburndale","New York","Single Family Residence",2010-06-01,NA
"Los Feliz","Los Angeles","Single Family Residence",2010-06-01,481.766644693474
"Glassell Park","Los Angeles","Single Family Residence",2010-06-01,NA
"Howard Beach","New York","Single Family Residence",2010-06-01,NA
"Marine Park","New York","Single Family Residence",2010-06-01,390.678941311853
"Eltingville","New York","Single Family Residence",2010-06-01,278.126306984525
"Douglaston-Little Neck","New York","Single Family Residence",2010-06-01,415.947855750487
"Valley Village","Los Angeles","Single Family Residence",2010-06-01,NA
"Great Kills","New York","Single Family Residence",2010-06-01,291.827170005136
"Fresh Meadows","New York","Single Family Residence",2010-06-01,NA
"Pacific Palisades","Los Angeles","Single Family Residence",2010-06-01,767.719897523484
"Tujunga","Los Angeles","Single Family Residence",2010-06-01,NA
"Sunland","Los Angeles","Single Family Residence",2010-06-01,NA
"Porter Ranch","Los Angeles","Single Family Residence",2010-06-01,NA
"Mission Hills","Los Angeles","Single Family Residence",2010-06-01,NA
"West Brighton","New York","Single Family Residence",2010-06-01,240.482233502538
"Mount Washington","Los Angeles","Single Family Residence",2010-06-01,NA
"Magnolia","Seattle","Single Family Residence",2010-06-01,305.322128851541
"Beverly Glen","Los Angeles","Single Family Residence",2010-06-01,645.935960591133
"Cheviot Hills","Los Angeles","Single Family Residence",2010-06-01,NA
"Lakeview Terrace","Los Angeles","Single Family Residence",2010-06-01,NA
"Arden Heights","New York","Single Family Residence",2010-06-01,261.605233148182
"Emerson Hill","New York","Single Family Residence",2010-06-01,297.083104017611
"Jamaica Estates","New York","Single Family Residence",2010-06-01,NA
"Beacon Hill","Seattle","Single Family Residence",2010-06-01,NA
"Floral park","New York","Single Family Residence",2010-06-01,NA
"North Riverdale","New York","Single Family Residence",2010-06-01,NA
"Tottenville","New York","Single Family Residence",2010-06-01,278.655737704918
"Richmond Town","New York","Single Family Residence",2010-06-01,NA
"Springfield Gardens","New York","Single Family Residence",2010-06-01,NA
"Bel Air","Los Angeles","Single Family Residence",2010-06-01,NA
"High Point","Seattle","Single Family Residence",2010-06-01,NA
"Mill Basin","New York","Single Family Residence",2010-06-01,463.735953687413
"Todt Hill","New York","Single Family Residence",2010-06-01,NA
"Lake Balboa","Los Angeles","Single Family Residence",2010-06-01,NA
"Upper West Side","New York","1 Bedroom",2010-07-01,NA
"Upper East Side","New York","1 Bedroom",2010-07-01,785.342691990091
"Hollywood","Los Angeles","1 Bedroom",2010-07-01,NA
"Williamsburg","New York","1 Bedroom",2010-07-01,NA
"Bedford Stuyvesant","New York","1 Bedroom",2010-07-01,NA
"Harlem","New York","1 Bedroom",2010-07-01,NA
"Lower East Side","New York","1 Bedroom",2010-07-01,NA
"Forest Hills","New York","1 Bedroom",2010-07-01,NA
"Gramercy","New York","1 Bedroom",2010-07-01,NA
"Rego Park","New York","1 Bedroom",2010-07-01,NA
"Downtown","Los Angeles","1 Bedroom",2010-07-01,NA
"Clinton","New York","1 Bedroom",2010-07-01,NA
"Financial District","New York","1 Bedroom",2010-07-01,NA
"Flatiron District","New York","1 Bedroom",2010-07-01,NA
"Columbus Circle","New York","1 Bedroom",2010-07-01,NA
"Sutton Place","New York","1 Bedroom",2010-07-01,NA
"Turtle Bay","New York","1 Bedroom",2010-07-01,NA
"Midtown","New York","1 Bedroom",2010-07-01,NA
"Spuyten Duyvil","New York","1 Bedroom",2010-07-01,250
"North Riverdale","New York","1 Bedroom",2010-07-01,NA
"Hunters Point","New York","1 Bedroom",2010-07-01,NA
"Red Hook","New York","1 Bedroom",2010-07-01,NA
"Downtown","New York","1 Bedroom",2010-07-01,NA
"Upper West Side","New York","2 Bedroom",2010-07-01,1125
"Sherman Oaks","Los Angeles","2 Bedroom",2010-07-01,NA
"South Los Angeles","Los Angeles","2 Bedroom",2010-07-01,NA
"Upper East Side","New York","2 Bedroom",2010-07-01,NA
"Southeast Los Angeles","Los Angeles","2 Bedroom",2010-07-01,NA
"Van Nuys","Los Angeles","2 Bedroom",2010-07-01,NA
"Astoria","New York","2 Bedroom",2010-07-01,NA
"Hollywood","Los Angeles","2 Bedroom",2010-07-01,NA
"Williamsburg","New York","2 Bedroom",2010-07-01,NA
"Bedford Stuyvesant","New York","2 Bedroom",2010-07-01,NA
"Harlem","New York","2 Bedroom",2010-07-01,NA
"North Hollywood","Los Angeles","2 Bedroom",2010-07-01,NA
"Mid City","Los Angeles","2 Bedroom",2010-07-01,NA
"Koreatown","Los Angeles","2 Bedroom",2010-07-01,NA
"Lower East Side","New York","2 Bedroom",2010-07-01,NA
"Sylmar","Los Angeles","2 Bedroom",2010-07-01,NA
"San Pedro","Los Angeles","2 Bedroom",2010-07-01,295.670874985065
"Forest Hills","New York","2 Bedroom",2010-07-01,NA
"Park Slope","New York","2 Bedroom",2010-07-01,NA
"Westwood","Los Angeles","2 Bedroom",2010-07-01,460.412799946971
"Chelsea","New York","2 Bedroom",2010-07-01,NA
"Woodland Hills","Los Angeles","2 Bedroom",2010-07-01,265.714285714286
"Highland Park","Los Angeles","2 Bedroom",2010-07-01,NA
"Mid City West","Los Angeles","2 Bedroom",2010-07-01,NA
"Encino","Los Angeles","2 Bedroom",2010-07-01,NA
"El Sereno","Los Angeles","2 Bedroom",2010-07-01,NA
"Mid Wilshire","Los Angeles","2 Bedroom",2010-07-01,NA
"Tarzana","Los Angeles","2 Bedroom",2010-07-01,NA
"Silver Lake","Los Angeles","2 Bedroom",2010-07-01,NA
"Hyde Park","Los Angeles","2 Bedroom",2010-07-01,NA
"Studio City","Los Angeles","2 Bedroom",2010-07-01,NA
"Del Rey","Los Angeles","2 Bedroom",2010-07-01,NA
"Venice","Los Angeles","2 Bedroom",2010-07-01,587.79443254818
"Brentwood","Los Angeles","2 Bedroom",2010-07-01,455.660826386745
"Hollywood Hills","Los Angeles","2 Bedroom",2010-07-01,NA
"Clinton","New York","2 Bedroom",2010-07-01,NA
"Financial District","New York","2 Bedroom",2010-07-01,NA
"Brighton Beach","New York","2 Bedroom",2010-07-01,NA
"Flatiron District","New York","2 Bedroom",2010-07-01,NA
"Columbus Circle","New York","2 Bedroom",2010-07-01,NA
"Turtle Bay","New York","2 Bedroom",2010-07-01,NA
"Midtown","New York","2 Bedroom",2010-07-01,NA
"Tribeca","New York","2 Bedroom",2010-07-01,NA
"Spuyten Duyvil","New York","2 Bedroom",2010-07-01,NA
"Riverdale","New York","2 Bedroom",2010-07-01,274.248188405797
"South Beach","San Francisco","2 Bedroom",2010-07-01,NA
"SoHo","New York","2 Bedroom",2010-07-01,NA
"Hunters Point","New York","2 Bedroom",2010-07-01,NA
"Downtown","New York","2 Bedroom",2010-07-01,NA
"DUMBO","New York","2 Bedroom",2010-07-01,NA
"Upper West Side","New York","3 Bedroom",2010-07-01,1402.98612263657
"Sherman Oaks","Los Angeles","3 Bedroom",2010-07-01,364.384318056322
"South Los Angeles","Los Angeles","3 Bedroom",2010-07-01,NA
"Upper East Side","New York","3 Bedroom",2010-07-01,NA
"Southeast Los Angeles","Los Angeles","3 Bedroom",2010-07-01,NA
"Van Nuys","Los Angeles","3 Bedroom",2010-07-01,NA
"Hollywood","Los Angeles","3 Bedroom",2010-07-01,NA
"Williamsburg","New York","3 Bedroom",2010-07-01,NA
"North Hollywood","Los Angeles","3 Bedroom",2010-07-01,NA
"Mid City","Los Angeles","3 Bedroom",2010-07-01,NA
"Sun Valley","Los Angeles","3 Bedroom",2010-07-01,NA
"Sylmar","Los Angeles","3 Bedroom",2010-07-01,NA
"Sheepshead Bay","New York","3 Bedroom",2010-07-01,NA
"Northridge","Los Angeles","3 Bedroom",2010-07-01,NA
"San Pedro","Los Angeles","3 Bedroom",2010-07-01,294.052553050398
"Reseda","Los Angeles","3 Bedroom",2010-07-01,NA
"Panorama City","Los Angeles","3 Bedroom",2010-07-01,NA
"North Hills","Los Angeles","3 Bedroom",2010-07-01,NA
"Westwood","Los Angeles","3 Bedroom",2010-07-01,NA
"Granada Hills","Los Angeles","3 Bedroom",2010-07-01,NA
"Winnetka","Los Angeles","3 Bedroom",2010-07-01,NA
"Chelsea","New York","3 Bedroom",2010-07-01,NA
"Woodland Hills","Los Angeles","3 Bedroom",2010-07-01,NA
"Mid City West","Los Angeles","3 Bedroom",2010-07-01,NA
"Encino","Los Angeles","3 Bedroom",2010-07-01,331.400778210117
"Mar Vista","Los Angeles","3 Bedroom",2010-07-01,NA
"Watts","Los Angeles","3 Bedroom",2010-07-01,NA
"Tarzana","Los Angeles","3 Bedroom",2010-07-01,NA
"Chatsworth","Los Angeles","3 Bedroom",2010-07-01,NA
"Arleta","Los Angeles","3 Bedroom",2010-07-01,NA
"Silver Lake","Los Angeles","3 Bedroom",2010-07-01,NA
"Westchester","Los Angeles","3 Bedroom",2010-07-01,NA
"Hyde Park","Los Angeles","3 Bedroom",2010-07-01,NA
"Studio City","Los Angeles","3 Bedroom",2010-07-01,389.729299363057
"West Hills","Los Angeles","3 Bedroom",2010-07-01,275.482093663912
"Venice","Los Angeles","3 Bedroom",2010-07-01,NA
"Hollywood Hills","Los Angeles","3 Bedroom",2010-07-01,558.121524862721
"Valley Glen","Los Angeles","3 Bedroom",2010-07-01,NA
"Financial District","New York","3 Bedroom",2010-07-01,NA
"Flatiron District","New York","3 Bedroom",2010-07-01,NA
"Pacific Palisades","Los Angeles","3 Bedroom",2010-07-01,NA
"Sutton Place","New York","3 Bedroom",2010-07-01,NA
"Turtle Bay","New York","3 Bedroom",2010-07-01,NA
"Tribeca","New York","3 Bedroom",2010-07-01,NA
"Beverly Glen","Los Angeles","3 Bedroom",2010-07-01,NA
"SoHo","New York","3 Bedroom",2010-07-01,NA
"Downtown","New York","3 Bedroom",2010-07-01,NA
"DUMBO","New York","3 Bedroom",2010-07-01,NA
"Lake Balboa","Los Angeles","3 Bedroom",2010-07-01,NA
"Upper West Side","New York","4 Bedroom",2010-07-01,NA
"Sherman Oaks","Los Angeles","4 Bedroom",2010-07-01,350.295703477868
"South Los Angeles","Los Angeles","4 Bedroom",2010-07-01,NA
"Upper East Side","New York","4 Bedroom",2010-07-01,NA
"Southeast Los Angeles","Los Angeles","4 Bedroom",2010-07-01,NA
"Mid City","Los Angeles","4 Bedroom",2010-07-01,NA
"Sylmar","Los Angeles","4 Bedroom",2010-07-01,NA
"Northridge","Los Angeles","4 Bedroom",2010-07-01,NA
"San Pedro","Los Angeles","4 Bedroom",2010-07-01,NA
"Reseda","Los Angeles","4 Bedroom",2010-07-01,NA
"Granada Hills","Los Angeles","4 Bedroom",2010-07-01,NA
"Woodland Hills","Los Angeles","4 Bedroom",2010-07-01,NA
"Encino","Los Angeles","4 Bedroom",2010-07-01,349.32735426009
"Tarzana","Los Angeles","4 Bedroom",2010-07-01,289.854347826087
"Chatsworth","Los Angeles","4 Bedroom",2010-07-01,NA
"Studio City","Los Angeles","4 Bedroom",2010-07-01,NA
"West Hills","Los Angeles","4 Bedroom",2010-07-01,NA
"Hollywood Hills","Los Angeles","4 Bedroom",2010-07-01,523.221634332745
"Pacific Palisades","Los Angeles","4 Bedroom",2010-07-01,NA
"Porter Ranch","Los Angeles","4 Bedroom",2010-07-01,NA
"Tribeca","New York","4 Bedroom",2010-07-01,NA
"Beverly Glen","Los Angeles","4 Bedroom",2010-07-01,661.198212597431
"Upper West Side","New York","5+ Bedroom",2010-07-01,NA
"Sherman Oaks","Los Angeles","5+ Bedroom",2010-07-01,NA
"South Los Angeles","Los Angeles","5+ Bedroom",2010-07-01,NA
"Upper East Side","New York","5+ Bedroom",2010-07-01,NA
"East New York","New York","5+ Bedroom",2010-07-01,178.386968613429
"Southeast Los Angeles","Los Angeles","5+ Bedroom",2010-07-01,NA
"Hollywood","Los Angeles","5+ Bedroom",2010-07-01,NA
"Bedford Stuyvesant","New York","5+ Bedroom",2010-07-01,NA
"Crown Heights","New York","5+ Bedroom",2010-07-01,NA
"Bushwick","New York","5+ Bedroom",2010-07-01,NA
"Corona","New York","5+ Bedroom",2010-07-01,NA
"Mid City","Los Angeles","5+ Bedroom",2010-07-01,NA
"Woodland Hills","Los Angeles","5+ Bedroom",2010-07-01,NA
"Encino","Los Angeles","5+ Bedroom",2010-07-01,439.94364212751
"Mid Wilshire","Los Angeles","5+ Bedroom",2010-07-01,NA
"Tarzana","Los Angeles","5+ Bedroom",2010-07-01,324.360452363649
"Brentwood","Los Angeles","5+ Bedroom",2010-07-01,NA
"Hollywood Hills","Los Angeles","5+ Bedroom",2010-07-01,NA
"Beverly Glen","Los Angeles","5+ Bedroom",2010-07-01,NA
"Bel Air","Los Angeles","5+ Bedroom",2010-07-01,NA
"Upper West Side","New York","All Homes",2010-07-01,1028.94697512725
"Sherman Oaks","Los Angeles","All Homes",2010-07-01,NA
"South Los Angeles","Los Angeles","All Homes",2010-07-01,NA
"Upper East Side","New York","All Homes",2010-07-01,950
"East New York","New York","All Homes",2010-07-01,NA
"Southeast Los Angeles","Los Angeles","All Homes",2010-07-01,NA
"Washington Heights","New York","All Homes",2010-07-01,NA
"Van Nuys","Los Angeles","All Homes",2010-07-01,NA
"Astoria","New York","All Homes",2010-07-01,NA
"Hollywood","Los Angeles","All Homes",2010-07-01,NA
"Williamsburg","New York","All Homes",2010-07-01,648.71491826747
"Bedford Stuyvesant","New York","All Homes",2010-07-01,NA
"Flatbush","New York","All Homes",2010-07-01,NA
"Crown Heights","New York","All Homes",2010-07-01,NA
"Jamaica","New York","All Homes",2010-07-01,NA
"Harlem","New York","All Homes",2010-07-01,608.360971096955
"Williamsbridge","New York","All Homes",2010-07-01,NA
"East Harlem","New York","All Homes",2010-07-01,615.701397319622
"East Flatbush","New York","All Homes",2010-07-01,NA
"Sunset Park","New York","All Homes",2010-07-01,NA
"North Hollywood","Los Angeles","All Homes",2010-07-01,NA
"Mid City","Los Angeles","All Homes",2010-07-01,NA
"Bensonhurst","New York","All Homes",2010-07-01,NA
"Koreatown","Los Angeles","All Homes",2010-07-01,NA
"Westlake","Los Angeles","All Homes",2010-07-01,NA
"Lower East Side","New York","All Homes",2010-07-01,NA
"Canarsie","New York","All Homes",2010-07-01,NA
"Sun Valley","Los Angeles","All Homes",2010-07-01,NA
"Canoga Park","Los Angeles","All Homes",2010-07-01,NA
"Flushing","New York","All Homes",2010-07-01,NA
"South Ozone Park","New York","All Homes",2010-07-01,NA
"Boyle Heights","Los Angeles","All Homes",2010-07-01,NA
"Murray Hill","New York","All Homes",2010-07-01,NA
"Sylmar","Los Angeles","All Homes",2010-07-01,NA
"Sheepshead Bay","New York","All Homes",2010-07-01,331.944444444444
"Gravesend","New York","All Homes",2010-07-01,NA
"Northridge","Los Angeles","All Homes",2010-07-01,NA
"San Pedro","Los Angeles","All Homes",2010-07-01,295.797413793103
"Forest Hills","New York","All Homes",2010-07-01,NA
"East Village","New York","All Homes",2010-07-01,NA
"Pacoima","Los Angeles","All Homes",2010-07-01,NA
"Far Rockaway","New York","All Homes",2010-07-01,NA
"East Elmhurst","New York","All Homes",2010-07-01,NA
"Reseda","Los Angeles","All Homes",2010-07-01,NA
"Panorama City","Los Angeles","All Homes",2010-07-01,NA
"North Hills","Los Angeles","All Homes",2010-07-01,NA
"Jackson Heights","New York","All Homes",2010-07-01,261.695906432749
"Wilmington","Los Angeles","All Homes",2010-07-01,NA
"Midwood","New York","All Homes",2010-07-01,NA
"Flatlands","New York","All Homes",2010-07-01,NA
"Ozone Park","New York","All Homes",2010-07-01,NA
"Queens Village","New York","All Homes",2010-07-01,NA
"Park Slope","New York","All Homes",2010-07-01,641.65340411627
"Mission","San Francisco","All Homes",2010-07-01,NA
"Westwood","Los Angeles","All Homes",2010-07-01,517.334480498197
"Gramercy","New York","All Homes",2010-07-01,NA
"Richmond Hill","New York","All Homes",2010-07-01,NA
"Bay Ridge","New York","All Homes",2010-07-01,412.962962962963
"Kensington","New York","All Homes",2010-07-01,NA
"Bath Beach","New York","All Homes",2010-07-01,371.714285714286
"Bayside","New York","All Homes",2010-07-01,416.270655270655
"Granada Hills","Los Angeles","All Homes",2010-07-01,NA
"Maspeth","New York","All Homes",2010-07-01,NA
"Winnetka","Los Angeles","All Homes",2010-07-01,NA
"Chelsea","New York","All Homes",2010-07-01,1088.53389071365
"Woodland Hills","Los Angeles","All Homes",2010-07-01,279.065539112051
"Highland Park","Los Angeles","All Homes",2010-07-01,NA
"Palms","Los Angeles","All Homes",2010-07-01,NA
"West Adams","Los Angeles","All Homes",2010-07-01,NA
"Mid City West","Los Angeles","All Homes",2010-07-01,508.822522721922
"Encino","Los Angeles","All Homes",2010-07-01,NA
"Greenwich Village","New York","All Homes",2010-07-01,NA
"El Sereno","Los Angeles","All Homes",2010-07-01,NA
"Coney Island","New York","All Homes",2010-07-01,358.387949260042
"Rego Park","New York","All Homes",2010-07-01,NA
"Kew Gardens Hills","New York","All Homes",2010-07-01,NA
"Mid Wilshire","Los Angeles","All Homes",2010-07-01,NA
"Parkchester","New York","All Homes",2010-07-01,179.190751445087
"Mar Vista","Los Angeles","All Homes",2010-07-01,500
"Ocean Parkway","New York","All Homes",2010-07-01,NA
"Woodhaven","New York","All Homes",2010-07-01,NA
"Harbor Gateway","Los Angeles","All Homes",2010-07-01,NA
"Watts","Los Angeles","All Homes",2010-07-01,NA
"Tarzana","Los Angeles","All Homes",2010-07-01,NA
"Chatsworth","Los Angeles","All Homes",2010-07-01,NA
"Dyker Heights","New York","All Homes",2010-07-01,NA
"Morris Park","New York","All Homes",2010-07-01,183.974358974359
"Crenshaw","Los Angeles","All Homes",2010-07-01,NA
"Arleta","Los Angeles","All Homes",2010-07-01,NA
"Silver Lake","Los Angeles","All Homes",2010-07-01,403.06427098035
"Throggs Neck","New York","All Homes",2010-07-01,259.68992248062
"Hollis","New York","All Homes",2010-07-01,NA
"Westchester","Los Angeles","All Homes",2010-07-01,425.844924443242
"Hyde Park","Los Angeles","All Homes",2010-07-01,NA
"Studio City","Los Angeles","All Homes",2010-07-01,378.301863999923
"Del Rey","Los Angeles","All Homes",2010-07-01,NA
"Fort Greene","New York","All Homes",2010-07-01,NA
"West Hills","Los Angeles","All Homes",2010-07-01,269.784172661871
"Venice","Los Angeles","All Homes",2010-07-01,577.653792410161
"Greenpoint","New York","All Homes",2010-07-01,NA
"Sawtelle","Los Angeles","All Homes",2010-07-01,432.775692986419
"Middle Village","New York","All Homes",2010-07-01,NA
"Downtown","Los Angeles","All Homes",2010-07-01,NA
"Brentwood","Los Angeles","All Homes",2010-07-01,519.05311778291
"Capitol Hill","Seattle","All Homes",2010-07-01,395.402988079739
"Hollywood Hills","Los Angeles","All Homes",2010-07-01,561.132302750452
"Homecrest","New York","All Homes",2010-07-01,NA
"Bellerose","New York","All Homes",2010-07-01,NA
"Fort Hamilton","New York","All Homes",2010-07-01,357.25
"Valley Glen","Los Angeles","All Homes",2010-07-01,NA
"Clinton","New York","All Homes",2010-07-01,1119.89459815547
"Jefferson Park","Los Angeles","All Homes",2010-07-01,NA
"Bernal Heights","San Francisco","All Homes",2010-07-01,NA
"Financial District","New York","All Homes",2010-07-01,1026.57086843761
"Eagle Rock","Los Angeles","All Homes",2010-07-01,NA
"Brighton Beach","New York","All Homes",2010-07-01,447.503201024328
"Auburndale","New York","All Homes",2010-07-01,398.613403427267
"Flatiron District","New York","All Homes",2010-07-01,NA
"Los Feliz","Los Angeles","All Homes",2010-07-01,446.428571428571
"Glassell Park","Los Angeles","All Homes",2010-07-01,NA
"Howard Beach","New York","All Homes",2010-07-01,NA
"College Point","New York","All Homes",2010-07-01,NA
"Marine Park","New York","All Homes",2010-07-01,375.482625482626
"Pelham Bay","New York","All Homes",2010-07-01,254.285714285714
"Eltingville","New York","All Homes",2010-07-01,280.702556805349
"Douglaston-Little Neck","New York","All Homes",2010-07-01,NA
"Echo Park","Los Angeles","All Homes",2010-07-01,NA
"Clinton Hill","New York","All Homes",2010-07-01,NA
"Valley Village","Los Angeles","All Homes",2010-07-01,NA
"Great Kills","New York","All Homes",2010-07-01,291.666666666667
"Fresh Meadows","New York","All Homes",2010-07-01,NA
"Pico-Robertson","Los Angeles","All Homes",2010-07-01,NA
"West Village","New York","All Homes",2010-07-01,NA
"Pacific Palisades","Los Angeles","All Homes",2010-07-01,679.560899111343
"Tujunga","Los Angeles","All Homes",2010-07-01,NA
"Harbor City","Los Angeles","All Homes",2010-07-01,NA
"Sunland","Los Angeles","All Homes",2010-07-01,NA
"Porter Ranch","Los Angeles","All Homes",2010-07-01,NA
"Brooklyn Heights","New York","All Homes",2010-07-01,677.083333333333
"Columbus Circle","New York","All Homes",2010-07-01,1115.96009975062
"Sutton Place","New York","All Homes",2010-07-01,NA
"Mission Hills","Los Angeles","All Homes",2010-07-01,NA
"West Brighton","New York","All Homes",2010-07-01,270.138888888889
"Heartland Village","New York","All Homes",2010-07-01,260.955056179775
"Gowanus","New York","All Homes",2010-07-01,NA
"Pacific Heights","San Francisco","All Homes",2010-07-01,NA
"Mount Washington","Los Angeles","All Homes",2010-07-01,294.26433915212
"South of Market","San Francisco","All Homes",2010-07-01,NA
"Turtle Bay","New York","All Homes",2010-07-01,NA
"Midtown","New York","All Homes",2010-07-01,1255.34001813773
"Magnolia","Seattle","All Homes",2010-07-01,295.219040360046
"Greenwood","Seattle","All Homes",2010-07-01,NA
"Tribeca","New York","All Homes",2010-07-01,NA
"Wallingford","Seattle","All Homes",2010-07-01,NA
"Spuyten Duyvil","New York","All Homes",2010-07-01,300
"Carnegie Hill","New York","All Homes",2010-07-01,NA
"Rockaway Park","New York","All Homes",2010-07-01,NA
"Tudor City","New York","All Homes",2010-07-01,831.818181818182
"Battery Park","New York","All Homes",2010-07-01,988.383197236899
"Playa Del Rey","Los Angeles","All Homes",2010-07-01,411.28010139417
"Beverly Glen","Los Angeles","All Homes",2010-07-01,659.651327155646
"Cheviot Hills","Los Angeles","All Homes",2010-07-01,NA
"Lakeview Terrace","Los Angeles","All Homes",2010-07-01,NA
"Arden Heights","New York","All Homes",2010-07-01,262.687969924812
"Emerson Hill","New York","All Homes",2010-07-01,293.970588235294
"Jamaica Estates","New York","All Homes",2010-07-01,NA
"Glen Oaks","New York","All Homes",2010-07-01,NA
"Riverdale","New York","All Homes",2010-07-01,303.75
"Bay Terrace","New York","All Homes",2010-07-01,NA
"Beacon Hill","Seattle","All Homes",2010-07-01,193.879786208709
"Floral park","New York","All Homes",2010-07-01,NA
"Fremont","Seattle","All Homes",2010-07-01,NA
"North Riverdale","New York","All Homes",2010-07-01,262.653594771242
"Admiral","Seattle","All Homes",2010-07-01,292.814371257485
"Boerum Hill","New York","All Homes",2010-07-01,NA
"South Beach","San Francisco","All Homes",2010-07-01,719.951923076923
"West Los Angeles","Los Angeles","All Homes",2010-07-01,450.21319287685
"Rosebank","New York","All Homes",2010-07-01,262.429016303352
"Georgetown","New York","All Homes",2010-07-01,350.070964164533
"SoHo","New York","All Homes",2010-07-01,NA
"Hunters Point","New York","All Homes",2010-07-01,698.051948051948
