"RegionName","HousingType","Time","Value"
"New York","3 Bedroom",2015-09-01,2900
"Los Angeles","3 Bedroom",2015-09-01,3500
"San Francisco","3 Bedroom",2015-09-01,6200
"Seattle","3 Bedroom",2015-09-01,2795
"New York","4 Bedroom",2015-09-01,3700
"Los Angeles","4 Bedroom",2015-09-01,3800
"Seattle","4 Bedroom",2015-09-01,2800
"New York","5+ Bedroom",2015-09-01,4400
"New York","All Homes",2015-09-01,3000
"Los Angeles","All Homes",2015-09-01,3300
"San Francisco","All Homes",2015-09-01,4650
"Seattle","All Homes",2015-09-01,2300
"New York","Condominium",2015-09-01,3200
"Los Angeles","Condominium",2015-09-01,2900
"San Francisco","Condominium",2015-09-01,4550
"Seattle","Condominium",2015-09-01,2000
"New York","Single Family Residence",2015-09-01,2700
"Los Angeles","Single Family Residence",2015-09-01,3795
"San Francisco","Single Family Residence",2015-09-01,4800
"Seattle","Single Family Residence",2015-09-01,2595
"New York","1 Bedroom",2015-10-01,2250
"Los Angeles","1 Bedroom",2015-10-01,1851
"San Francisco","1 Bedroom",2015-10-01,3500
"Seattle","1 Bedroom",2015-10-01,1745
"New York","2 Bedroom",2015-10-01,2575
"Los Angeles","2 Bedroom",2015-10-01,2595
"San Francisco","2 Bedroom",2015-10-01,4777
"New York","3 Bedroom",2015-10-01,2850
"Los Angeles","3 Bedroom",2015-10-01,3450
"San Francisco","3 Bedroom",2015-10-01,5850
"Seattle","3 Bedroom",2015-10-01,2662.5
"New York","4 Bedroom",2015-10-01,3600
"Los Angeles","4 Bedroom",2015-10-01,3800
"Seattle","4 Bedroom",2015-10-01,2735
"New York","5+ Bedroom",2015-10-01,4125
"New York","All Homes",2015-10-01,2995
"Los Angeles","All Homes",2015-10-01,3250
"San Francisco","All Homes",2015-10-01,4600
"Seattle","All Homes",2015-10-01,2262.5
"New York","Condominium",2015-10-01,3200
"Los Angeles","Condominium",2015-10-01,2950
"San Francisco","Condominium",2015-10-01,4625
"Seattle","Condominium",2015-10-01,2000
"New York","Single Family Residence",2015-10-01,2647
"Los Angeles","Single Family Residence",2015-10-01,3650
"San Francisco","Single Family Residence",2015-10-01,4500
"Seattle","Single Family Residence",2015-10-01,2500
"New York","1 Bedroom",2015-11-01,2200
"Los Angeles","1 Bedroom",2015-11-01,1853
"San Francisco","1 Bedroom",2015-11-01,3495
"Seattle","1 Bedroom",2015-11-01,1749
"New York","2 Bedroom",2015-11-01,2500
"Los Angeles","2 Bedroom",2015-11-01,2575.5
"San Francisco","2 Bedroom",2015-11-01,4699
"New York","3 Bedroom",2015-11-01,2800
"Los Angeles","3 Bedroom",2015-11-01,3342
"San Francisco","3 Bedroom",2015-11-01,5695
"Seattle","3 Bedroom",2015-11-01,2600
"New York","4 Bedroom",2015-11-01,3600
"Los Angeles","4 Bedroom",2015-11-01,3725
"Seattle","4 Bedroom",2015-11-01,2499
"New York","5+ Bedroom",2015-11-01,4000
"New York","All Homes",2015-11-01,2995
"Los Angeles","All Homes",2015-11-01,3200
"San Francisco","All Homes",2015-11-01,4500
"Seattle","All Homes",2015-11-01,2250
"New York","Condominium",2015-11-01,3165
"Los Angeles","Condominium",2015-11-01,2850
"San Francisco","Condominium",2015-11-01,4500
"Seattle","Condominium",2015-11-01,1995
"New York","Single Family Residence",2015-11-01,2606
"Los Angeles","Single Family Residence",2015-11-01,3500
"San Francisco","Single Family Residence",2015-11-01,4500
"Seattle","Single Family Residence",2015-11-01,2500
"New York","1 Bedroom",2015-12-01,2200
"Los Angeles","1 Bedroom",2015-12-01,1849
"San Francisco","1 Bedroom",2015-12-01,3417.5
"Seattle","1 Bedroom",2015-12-01,1741
"New York","2 Bedroom",2015-12-01,2500
"Los Angeles","2 Bedroom",2015-12-01,2507
"San Francisco","2 Bedroom",2015-12-01,4675
"New York","3 Bedroom",2015-12-01,2800
"Los Angeles","3 Bedroom",2015-12-01,3445
"San Francisco","3 Bedroom",2015-12-01,5900
"Seattle","3 Bedroom",2015-12-01,2500
"New York","4 Bedroom",2015-12-01,3547.5
"Los Angeles","4 Bedroom",2015-12-01,3699
"Seattle","4 Bedroom",2015-12-01,2795
"New York","5+ Bedroom",2015-12-01,4000
"New York","All Homes",2015-12-01,2995
"Los Angeles","All Homes",2015-12-01,3200
"San Francisco","All Homes",2015-12-01,4400
"Seattle","All Homes",2015-12-01,2295
"New York","Condominium",2015-12-01,3150
"Los Angeles","Condominium",2015-12-01,2900
"San Francisco","Condominium",2015-12-01,4250
"Seattle","Condominium",2015-12-01,2050
"New York","Single Family Residence",2015-12-01,2695
"Los Angeles","Single Family Residence",2015-12-01,3500
"San Francisco","Single Family Residence",2015-12-01,4500
"Seattle","Single Family Residence",2015-12-01,2500
"New York","1 Bedroom",2016-01-01,2200
"Los Angeles","1 Bedroom",2016-01-01,1990
"San Francisco","1 Bedroom",2016-01-01,3625
"Seattle","1 Bedroom",2016-01-01,1746
"New York","2 Bedroom",2016-01-01,2500
"Los Angeles","2 Bedroom",2016-01-01,2650
"San Francisco","2 Bedroom",2016-01-01,4895
"New York","3 Bedroom",2016-01-01,2800
"Los Angeles","3 Bedroom",2016-01-01,3600
"San Francisco","3 Bedroom",2016-01-01,5995
"Seattle","3 Bedroom",2016-01-01,2625
"New York","4 Bedroom",2016-01-01,3500
"Los Angeles","4 Bedroom",2016-01-01,3900
"Seattle","4 Bedroom",2016-01-01,2995
"New York","5+ Bedroom",2016-01-01,4200
"New York","All Homes",2016-01-01,2995
"Los Angeles","All Homes",2016-01-01,3300
"San Francisco","All Homes",2016-01-01,4500
"Seattle","All Homes",2016-01-01,2295
"New York","Condominium",2016-01-01,3150
"Los Angeles","Condominium",2016-01-01,2950
"San Francisco","Condominium",2016-01-01,4450
"Seattle","Condominium",2016-01-01,2000
"New York","Single Family Residence",2016-01-01,2695
"Los Angeles","Single Family Residence",2016-01-01,3900
"San Francisco","Single Family Residence",2016-01-01,4700
"Seattle","Single Family Residence",2016-01-01,2599
"New York","1 Bedroom",2016-02-01,2200
"Los Angeles","1 Bedroom",2016-02-01,2000
"San Francisco","1 Bedroom",2016-02-01,3630
"Seattle","1 Bedroom",2016-02-01,1750
"New York","2 Bedroom",2016-02-01,2500
"Los Angeles","2 Bedroom",2016-02-01,2695
"San Francisco","2 Bedroom",2016-02-01,4900
"New York","3 Bedroom",2016-02-01,2800
"Los Angeles","3 Bedroom",2016-02-01,3500
"San Francisco","3 Bedroom",2016-02-01,5950
"Seattle","3 Bedroom",2016-02-01,2625
"New York","4 Bedroom",2016-02-01,3500
"Los Angeles","4 Bedroom",2016-02-01,4000
"Seattle","4 Bedroom",2016-02-01,3047.5
"New York","5+ Bedroom",2016-02-01,4495
"New York","All Homes",2016-02-01,2950
"Los Angeles","All Homes",2016-02-01,3350
"San Francisco","All Homes",2016-02-01,4500
"Seattle","All Homes",2016-02-01,2300
"New York","Condominium",2016-02-01,3100
"Los Angeles","Condominium",2016-02-01,2950
"San Francisco","Condominium",2016-02-01,4500
"Seattle","Condominium",2016-02-01,2000
"New York","Single Family Residence",2016-02-01,2675
"Los Angeles","Single Family Residence",2016-02-01,4000
"San Francisco","Single Family Residence",2016-02-01,4600
"Seattle","Single Family Residence",2016-02-01,2600
"New York","1 Bedroom",2016-03-01,2200
"Los Angeles","1 Bedroom",2016-03-01,2021
"San Francisco","1 Bedroom",2016-03-01,3600
"Seattle","1 Bedroom",2016-03-01,1805.5
"New York","2 Bedroom",2016-03-01,2500
"Los Angeles","2 Bedroom",2016-03-01,2695
"San Francisco","2 Bedroom",2016-03-01,4809
"New York","3 Bedroom",2016-03-01,2850
"Los Angeles","3 Bedroom",2016-03-01,3500
"San Francisco","3 Bedroom",2016-03-01,5950
"Seattle","3 Bedroom",2016-03-01,2680
"New York","4 Bedroom",2016-03-01,3560
"Los Angeles","4 Bedroom",2016-03-01,4000
"Seattle","4 Bedroom",2016-03-01,3000
"New York","5+ Bedroom",2016-03-01,4500
"New York","All Homes",2016-03-01,2990
"Los Angeles","All Homes",2016-03-01,3350
"San Francisco","All Homes",2016-03-01,4500
"Seattle","All Homes",2016-03-01,2362.5
"New York","Condominium",2016-03-01,3100
"Los Angeles","Condominium",2016-03-01,2950
"San Francisco","Condominium",2016-03-01,4500
"Seattle","Condominium",2016-03-01,2000
"New York","Single Family Residence",2016-03-01,2700
"Los Angeles","Single Family Residence",2016-03-01,3995
"San Francisco","Single Family Residence",2016-03-01,4500
"Seattle","Single Family Residence",2016-03-01,2700
"New York","1 Bedroom",2016-04-01,2285
"Los Angeles","1 Bedroom",2016-04-01,2025
"San Francisco","1 Bedroom",2016-04-01,3600
"Seattle","1 Bedroom",2016-04-01,1795
"New York","2 Bedroom",2016-04-01,2599
"Los Angeles","2 Bedroom",2016-04-01,2695
"San Francisco","2 Bedroom",2016-04-01,4724.5
"New York","3 Bedroom",2016-04-01,2950
"Los Angeles","3 Bedroom",2016-04-01,3450
"San Francisco","3 Bedroom",2016-04-01,5687.5
"Seattle","3 Bedroom",2016-04-01,2600
"New York","4 Bedroom",2016-04-01,3600
"Los Angeles","4 Bedroom",2016-04-01,4000
"Seattle","4 Bedroom",2016-04-01,2922.5
"New York","5+ Bedroom",2016-04-01,4400
"New York","All Homes",2016-04-01,2995
"Los Angeles","All Homes",2016-04-01,3350
"San Francisco","All Homes",2016-04-01,4500
"Seattle","All Homes",2016-04-01,2350
"New York","Condominium",2016-04-01,3100
"Los Angeles","Condominium",2016-04-01,2937.5
"San Francisco","Condominium",2016-04-01,4500
"Seattle","Condominium",2016-04-01,1995
"New York","Single Family Residence",2016-04-01,2700
"Los Angeles","Single Family Residence",2016-04-01,3950
"San Francisco","Single Family Residence",2016-04-01,4475
"Seattle","Single Family Residence",2016-04-01,2600
"New York","1 Bedroom",2016-05-01,2300
"Los Angeles","1 Bedroom",2016-05-01,2004
"San Francisco","1 Bedroom",2016-05-01,3606.5
"Seattle","1 Bedroom",2016-05-01,1851.5
"New York","2 Bedroom",2016-05-01,2600
"Los Angeles","2 Bedroom",2016-05-01,2650
"San Francisco","2 Bedroom",2016-05-01,4709
"New York","3 Bedroom",2016-05-01,2995
"Los Angeles","3 Bedroom",2016-05-01,3500
"San Francisco","3 Bedroom",2016-05-01,5975
"Seattle","3 Bedroom",2016-05-01,2650
"New York","4 Bedroom",2016-05-01,3700
"Los Angeles","4 Bedroom",2016-05-01,3900
"Seattle","4 Bedroom",2016-05-01,3000
"New York","5+ Bedroom",2016-05-01,4500
"New York","All Homes",2016-05-01,2990
"Los Angeles","All Homes",2016-05-01,3280
"San Francisco","All Homes",2016-05-01,4500
"Seattle","All Homes",2016-05-01,2350
"New York","Condominium",2016-05-01,3100
"Los Angeles","Condominium",2016-05-01,2800
"San Francisco","Condominium",2016-05-01,4395
"Seattle","Condominium",2016-05-01,2162.5
"New York","Single Family Residence",2016-05-01,2750
"Los Angeles","Single Family Residence",2016-05-01,3895
"San Francisco","Single Family Residence",2016-05-01,4597.5
"Seattle","Single Family Residence",2016-05-01,2500
"New York","1 Bedroom",2016-06-01,2350
"Los Angeles","1 Bedroom",2016-06-01,1995
"San Francisco","1 Bedroom",2016-06-01,3510
"Seattle","1 Bedroom",2016-06-01,1800
"New York","2 Bedroom",2016-06-01,2600
"Los Angeles","2 Bedroom",2016-06-01,2700
"San Francisco","2 Bedroom",2016-06-01,4600
"New York","3 Bedroom",2016-06-01,3000
"Los Angeles","3 Bedroom",2016-06-01,3450
"San Francisco","3 Bedroom",2016-06-01,5600
"Seattle","3 Bedroom",2016-06-01,2800
"New York","4 Bedroom",2016-06-01,3695
"Los Angeles","4 Bedroom",2016-06-01,3997.5
"Seattle","4 Bedroom",2016-06-01,3200
"New York","5+ Bedroom",2016-06-01,4537.5
"New York","All Homes",2016-06-01,2925
"Los Angeles","All Homes",2016-06-01,3300
"San Francisco","All Homes",2016-06-01,4495
"Seattle","All Homes",2016-06-01,2450
"New York","Condominium",2016-06-01,3000
"Los Angeles","Condominium",2016-06-01,2850
"San Francisco","Condominium",2016-06-01,4350
"Seattle","Condominium",2016-06-01,2250
"New York","Single Family Residence",2016-06-01,2747
"Los Angeles","Single Family Residence",2016-06-01,3900
"San Francisco","Single Family Residence",2016-06-01,4500
"Seattle","Single Family Residence",2016-06-01,2650
"New York","1 Bedroom",2016-07-01,2350
"Los Angeles","1 Bedroom",2016-07-01,1958
"San Francisco","1 Bedroom",2016-07-01,3450
"Seattle","1 Bedroom",2016-07-01,1727.5
"New York","2 Bedroom",2016-07-01,2600
"Los Angeles","2 Bedroom",2016-07-01,2600
"San Francisco","2 Bedroom",2016-07-01,4513
"New York","3 Bedroom",2016-07-01,2995
"Los Angeles","3 Bedroom",2016-07-01,3495
"San Francisco","3 Bedroom",2016-07-01,5687.5
"Seattle","3 Bedroom",2016-07-01,2750
"New York","4 Bedroom",2016-07-01,3696
"Los Angeles","4 Bedroom",2016-07-01,3800
"Seattle","4 Bedroom",2016-07-01,3200
"New York","5+ Bedroom",2016-07-01,4498
"New York","All Homes",2016-07-01,2950
"Los Angeles","All Homes",2016-07-01,3250
"San Francisco","All Homes",2016-07-01,4450
"Seattle","All Homes",2016-07-01,2450
"New York","Condominium",2016-07-01,3050
"Los Angeles","Condominium",2016-07-01,2900
"San Francisco","Condominium",2016-07-01,4350
"Seattle","Condominium",2016-07-01,2250
"New York","Single Family Residence",2016-07-01,2710
"Los Angeles","Single Family Residence",2016-07-01,3700
"San Francisco","Single Family Residence",2016-07-01,4500
"Seattle","Single Family Residence",2016-07-01,2700
"New York","1 Bedroom",2016-08-01,2345
"Los Angeles","1 Bedroom",2016-08-01,1931.5
"San Francisco","1 Bedroom",2016-08-01,3325
"Seattle","1 Bedroom",2016-08-01,1815.5
"New York","2 Bedroom",2016-08-01,2620
"Los Angeles","2 Bedroom",2016-08-01,2675
"San Francisco","2 Bedroom",2016-08-01,4500
"New York","3 Bedroom",2016-08-01,3000
"Los Angeles","3 Bedroom",2016-08-01,3395
"San Francisco","3 Bedroom",2016-08-01,5725
"Seattle","3 Bedroom",2016-08-01,2700
"New York","4 Bedroom",2016-08-01,3700
"Los Angeles","4 Bedroom",2016-08-01,3500
"Seattle","4 Bedroom",2016-08-01,3095
"New York","5+ Bedroom",2016-08-01,4500
"New York","All Homes",2016-08-01,2995
"Los Angeles","All Homes",2016-08-01,3150
"San Francisco","All Homes",2016-08-01,4250
"Seattle","All Homes",2016-08-01,2495
"New York","Condominium",2016-08-01,3100
"Los Angeles","Condominium",2016-08-01,2800
"San Francisco","Condominium",2016-08-01,4150
"Seattle","Condominium",2016-08-01,2195
"New York","Single Family Residence",2016-08-01,2700
"Los Angeles","Single Family Residence",2016-08-01,3500
"San Francisco","Single Family Residence",2016-08-01,4500
"Seattle","Single Family Residence",2016-08-01,2750
"New York","1 Bedroom",2016-09-01,2399
"Los Angeles","1 Bedroom",2016-09-01,1995
"San Francisco","1 Bedroom",2016-09-01,3297.5
"Seattle","1 Bedroom",2016-09-01,1820.5
"New York","2 Bedroom",2016-09-01,2672.5
"Los Angeles","2 Bedroom",2016-09-01,2780
"San Francisco","2 Bedroom",2016-09-01,4500
"New York","3 Bedroom",2016-09-01,3000
"Los Angeles","3 Bedroom",2016-09-01,3600
"San Francisco","3 Bedroom",2016-09-01,5550
"Seattle","3 Bedroom",2016-09-01,2745
"New York","4 Bedroom",2016-09-01,3775
"Los Angeles","4 Bedroom",2016-09-01,3995
"Seattle","4 Bedroom",2016-09-01,2900
"New York","5+ Bedroom",2016-09-01,4499
"New York","All Homes",2016-09-01,2950
"Los Angeles","All Homes",2016-09-01,3475
"San Francisco","All Homes",2016-09-01,4200
"Seattle","All Homes",2016-09-01,2450
"New York","Condominium",2016-09-01,3000
"Los Angeles","Condominium",2016-09-01,3150
"San Francisco","Condominium",2016-09-01,4195
"Seattle","Condominium",2016-09-01,2200
"New York","Single Family Residence",2016-09-01,2800
"Los Angeles","Single Family Residence",2016-09-01,3900
"San Francisco","Single Family Residence",2016-09-01,4400
"Seattle","Single Family Residence",2016-09-01,2645
"New York","1 Bedroom",2016-10-01,2495
"Los Angeles","1 Bedroom",2016-10-01,1905
"San Francisco","1 Bedroom",2016-10-01,3200
"Seattle","1 Bedroom",2016-10-01,1795
"New York","2 Bedroom",2016-10-01,2700
"Los Angeles","2 Bedroom",2016-10-01,2650
"San Francisco","2 Bedroom",2016-10-01,4462.5
"New York","3 Bedroom",2016-10-01,3100
"Los Angeles","3 Bedroom",2016-10-01,3250
"San Francisco","3 Bedroom",2016-10-01,5331.5
"Seattle","3 Bedroom",2016-10-01,2650
"New York","4 Bedroom",2016-10-01,3895
"Los Angeles","4 Bedroom",2016-10-01,3600
"Seattle","4 Bedroom",2016-10-01,2900
"New York","5+ Bedroom",2016-10-01,4300
"New York","All Homes",2016-10-01,2965
"Los Angeles","All Homes",2016-10-01,3100
"San Francisco","All Homes",2016-10-01,4200
"Seattle","All Homes",2016-10-01,2400
"New York","Condominium",2016-10-01,3025
"Los Angeles","Condominium",2016-10-01,2800
"San Francisco","Condominium",2016-10-01,4200
"Seattle","Condominium",2016-10-01,2110
"New York","Single Family Residence",2016-10-01,2800
"Los Angeles","Single Family Residence",2016-10-01,3450
"San Francisco","Single Family Residence",2016-10-01,4100
"Seattle","Single Family Residence",2016-10-01,2600
"New York","1 Bedroom",2016-11-01,2400
"Los Angeles","1 Bedroom",2016-11-01,1940
"San Francisco","1 Bedroom",2016-11-01,3200
"Seattle","1 Bedroom",2016-11-01,1749
"New York","2 Bedroom",2016-11-01,2636
"Los Angeles","2 Bedroom",2016-11-01,2650
"San Francisco","2 Bedroom",2016-11-01,4357.5
"New York","3 Bedroom",2016-11-01,3000
"Los Angeles","3 Bedroom",2016-11-01,3500
"San Francisco","3 Bedroom",2016-11-01,5497.5
"Seattle","3 Bedroom",2016-11-01,2600
"New York","4 Bedroom",2016-11-01,3750
"Los Angeles","4 Bedroom",2016-11-01,4200
"Seattle","4 Bedroom",2016-11-01,2847.5
"New York","5+ Bedroom",2016-11-01,4299
"New York","All Homes",2016-11-01,2925
"Los Angeles","All Homes",2016-11-01,3495
"San Francisco","All Homes",2016-11-01,4095
"Seattle","All Homes",2016-11-01,2400
"New York","Condominium",2016-11-01,3000
"Los Angeles","Condominium",2016-11-01,2996.5
"San Francisco","Condominium",2016-11-01,4000
"Seattle","Condominium",2016-11-01,2195
"New York","Single Family Residence",2016-11-01,2795
"Los Angeles","Single Family Residence",2016-11-01,3950
"San Francisco","Single Family Residence",2016-11-01,4200
"Seattle","Single Family Residence",2016-11-01,2500
"New York","1 Bedroom",2016-12-01,2195
"Los Angeles","1 Bedroom",2016-12-01,1850
"San Francisco","1 Bedroom",2016-12-01,3100
"Seattle","1 Bedroom",2016-12-01,1718
"New York","2 Bedroom",2016-12-01,2500
"Los Angeles","2 Bedroom",2016-12-01,2600
"San Francisco","2 Bedroom",2016-12-01,4350
"New York","3 Bedroom",2016-12-01,2800
"Los Angeles","3 Bedroom",2016-12-01,3447.5
"San Francisco","3 Bedroom",2016-12-01,5200
"Seattle","3 Bedroom",2016-12-01,2587.5
"New York","4 Bedroom",2016-12-01,3400
"Los Angeles","4 Bedroom",2016-12-01,3750
"Seattle","4 Bedroom",2016-12-01,2672.5
"New York","5+ Bedroom",2016-12-01,4199.5
"New York","All Homes",2016-12-01,2895
"Los Angeles","All Homes",2016-12-01,3200
"San Francisco","All Homes",2016-12-01,4000
"Seattle","All Homes",2016-12-01,2300
"New York","Condominium",2016-12-01,2999
"Los Angeles","Condominium",2016-12-01,2850
"San Francisco","Condominium",2016-12-01,4000
"Seattle","Condominium",2016-12-01,2050
"New York","Single Family Residence",2016-12-01,2700
"Los Angeles","Single Family Residence",2016-12-01,3600
"San Francisco","Single Family Residence",2016-12-01,4100
"Seattle","Single Family Residence",2016-12-01,2500
"New York","1 Bedroom",2017-01-01,2250
"Los Angeles","1 Bedroom",2017-01-01,1950
"San Francisco","1 Bedroom",2017-01-01,3220
"Seattle","1 Bedroom",2017-01-01,1795
"New York","2 Bedroom",2017-01-01,2500
"Los Angeles","2 Bedroom",2017-01-01,2640
"San Francisco","2 Bedroom",2017-01-01,4450
"New York","3 Bedroom",2017-01-01,2800
"Los Angeles","3 Bedroom",2017-01-01,3490
"San Francisco","3 Bedroom",2017-01-01,5000
"Seattle","3 Bedroom",2017-01-01,2700
"New York","4 Bedroom",2017-01-01,3595
"Los Angeles","4 Bedroom",2017-01-01,3595
"Seattle","4 Bedroom",2017-01-01,3000
"New York","5+ Bedroom",2017-01-01,4250
"New York","All Homes",2017-01-01,2900
"Los Angeles","All Homes",2017-01-01,3250
"San Francisco","All Homes",2017-01-01,4200
"Seattle","All Homes",2017-01-01,2400
"New York","Condominium",2017-01-01,3050
"Los Angeles","Condominium",2017-01-01,2895
"San Francisco","Condominium",2017-01-01,4150
"Seattle","Condominium",2017-01-01,2200
"New York","Single Family Residence",2017-01-01,2635
"Los Angeles","Single Family Residence",2017-01-01,3650
"San Francisco","Single Family Residence",2017-01-01,4200
"Seattle","Single Family Residence",2017-01-01,2650
"New York","1 Bedroom",2017-02-01,2350
"Los Angeles","1 Bedroom",2017-02-01,2025
"San Francisco","1 Bedroom",2017-02-01,3295
"Seattle","1 Bedroom",2017-02-01,1895
"New York","2 Bedroom",2017-02-01,2595
"Los Angeles","2 Bedroom",2017-02-01,2800
"San Francisco","2 Bedroom",2017-02-01,4495
"New York","3 Bedroom",2017-02-01,2700
"Los Angeles","3 Bedroom",2017-02-01,3595
"San Francisco","3 Bedroom",2017-02-01,5500
"Seattle","3 Bedroom",2017-02-01,2750
"New York","4 Bedroom",2017-02-01,3600
"Los Angeles","4 Bedroom",2017-02-01,4000
"Seattle","4 Bedroom",2017-02-01,2995
"New York","5+ Bedroom",2017-02-01,4200
"New York","All Homes",2017-02-01,2999
"Los Angeles","All Homes",2017-02-01,3307
"San Francisco","All Homes",2017-02-01,4350
"Seattle","All Homes",2017-02-01,2400
"New York","Condominium",2017-02-01,3181
"Los Angeles","Condominium",2017-02-01,2950
"San Francisco","Condominium",2017-02-01,4300
"Seattle","Condominium",2017-02-01,2195
"New York","Single Family Residence",2017-02-01,2675
"Los Angeles","Single Family Residence",2017-02-01,3800
"San Francisco","Single Family Residence",2017-02-01,4445
"Seattle","Single Family Residence",2017-02-01,2650
"New York","1 Bedroom",2010-01-01,NA
"Los Angeles","1 Bedroom",2010-01-01,NA
"San Francisco","1 Bedroom",2010-01-01,NA
"Seattle","1 Bedroom",2010-01-01,NA
"New York","2 Bedroom",2010-01-01,NA
"Los Angeles","2 Bedroom",2010-01-01,NA
"San Francisco","2 Bedroom",2010-01-01,NA
"New York","3 Bedroom",2010-01-01,NA
"Los Angeles","3 Bedroom",2010-01-01,NA
"San Francisco","3 Bedroom",2010-01-01,NA
"Seattle","3 Bedroom",2010-01-01,NA
"New York","4 Bedroom",2010-01-01,NA
"Los Angeles","4 Bedroom",2010-01-01,NA
"Seattle","4 Bedroom",2010-01-01,NA
"New York","5+ Bedroom",2010-01-01,NA
"New York","All Homes",2010-01-01,NA
"Los Angeles","All Homes",2010-01-01,NA
"San Francisco","All Homes",2010-01-01,NA
"Seattle","All Homes",2010-01-01,NA
"New York","Condominium",2010-01-01,NA
"Los Angeles","Condominium",2010-01-01,NA
"San Francisco","Condominium",2010-01-01,NA
"Seattle","Condominium",2010-01-01,NA
"New York","Single Family Residence",2010-01-01,NA
"Los Angeles","Single Family Residence",2010-01-01,NA
"San Francisco","Single Family Residence",2010-01-01,NA
"Seattle","Single Family Residence",2010-01-01,NA
