"RegionName","City","HousingType","Time","Value"
91364,"Los Angeles","All Homes",2012-04-01,1.56359726327985
90272,"Los Angeles","All Homes",2012-04-01,NA
94105,"San Francisco","All Homes",2012-04-01,NA
10005,"New York","All Homes",2012-04-01,NA
10280,"New York","All Homes",2012-04-01,NA
11109,"New York","All Homes",2012-04-01,NA
10069,"New York","All Homes",2012-04-01,5.09547102100842
10282,"New York","All Homes",2012-04-01,5.18712574850299
10006,"New York","All Homes",2012-04-01,NA
10004,"New York","All Homes",2012-04-01,NA
10025,"New York","Condominium",2012-04-01,NA
10023,"New York","Condominium",2012-04-01,NA
94109,"San Francisco","Condominium",2012-04-01,NA
10016,"New York","Condominium",2012-04-01,NA
11235,"New York","Condominium",2012-04-01,NA
10029,"New York","Condominium",2012-04-01,NA
10128,"New York","Condominium",2012-04-01,NA
11201,"New York","Condominium",2012-04-01,NA
10019,"New York","Condominium",2012-04-01,NA
11211,"New York","Condominium",2012-04-01,NA
10021,"New York","Condominium",2012-04-01,NA
90025,"Los Angeles","Condominium",2012-04-01,2.08823529411765
10036,"New York","Condominium",2012-04-01,NA
90024,"Los Angeles","Condominium",2012-04-01,2.62636273538157
10010,"New York","Condominium",2012-04-01,NA
90049,"Los Angeles","Condominium",2012-04-01,NA
10022,"New York","Condominium",2012-04-01,NA
94107,"San Francisco","Condominium",2012-04-01,3.41217472118959
90292,"Los Angeles","Condominium",2012-04-01,2.75
10013,"New York","Condominium",2012-04-01,NA
11101,"New York","Condominium",2012-04-01,NA
10001,"New York","Condominium",2012-04-01,NA
98121,"Seattle","Condominium",2012-04-01,2.33220232664234
10017,"New York","Condominium",2012-04-01,NA
10038,"New York","Condominium",2012-04-01,NA
94105,"San Francisco","Condominium",2012-04-01,NA
10005,"New York","Condominium",2012-04-01,NA
10280,"New York","Condominium",2012-04-01,NA
10069,"New York","Condominium",2012-04-01,5.13306416601545
10282,"New York","Condominium",2012-04-01,5.30811470408786
10004,"New York","Condominium",2012-04-01,NA
10025,"New York","Single Family Residence",2012-04-01,NA
10016,"New York","Single Family Residence",2012-04-01,NA
10029,"New York","Single Family Residence",2012-04-01,NA
90046,"Los Angeles","Single Family Residence",2012-04-01,2.782622139765
10019,"New York","Single Family Residence",2012-04-01,NA
90049,"Los Angeles","Single Family Residence",2012-04-01,NA
11101,"New York","Single Family Residence",2012-04-01,NA
91364,"Los Angeles","Single Family Residence",2012-04-01,1.55799776286353
10005,"New York","Single Family Residence",2012-04-01,NA
11109,"New York","Single Family Residence",2012-04-01,NA
10025,"New York","1 Bedroom",2012-05-01,NA
10023,"New York","1 Bedroom",2012-05-01,NA
94109,"San Francisco","1 Bedroom",2012-05-01,NA
11375,"New York","1 Bedroom",2012-05-01,NA
10016,"New York","1 Bedroom",2012-05-01,NA
10029,"New York","1 Bedroom",2012-05-01,NA
90046,"Los Angeles","1 Bedroom",2012-05-01,2.27360501567398
10463,"New York","1 Bedroom",2012-05-01,NA
10024,"New York","1 Bedroom",2012-05-01,NA
11214,"New York","1 Bedroom",2012-05-01,NA
90034,"Los Angeles","1 Bedroom",2012-05-01,NA
10019,"New York","1 Bedroom",2012-05-01,NA
11368,"New York","1 Bedroom",2012-05-01,NA
90036,"Los Angeles","1 Bedroom",2012-05-01,2.5
11374,"New York","1 Bedroom",2012-05-01,NA
98122,"Seattle","1 Bedroom",2012-05-01,NA
10010,"New York","1 Bedroom",2012-05-01,NA
90028,"Los Angeles","1 Bedroom",2012-05-01,2.58928571428571
94102,"San Francisco","1 Bedroom",2012-05-01,NA
10022,"New York","1 Bedroom",2012-05-01,NA
98105,"Seattle","1 Bedroom",2012-05-01,1.68021680216802
10065,"New York","1 Bedroom",2012-05-01,NA
98109,"Seattle","1 Bedroom",2012-05-01,1.98583569405099
11435,"New York","1 Bedroom",2012-05-01,NA
98102,"Seattle","1 Bedroom",2012-05-01,NA
94107,"San Francisco","1 Bedroom",2012-05-01,3.33942531386876
90292,"Los Angeles","1 Bedroom",2012-05-01,2.7055900621118
94103,"San Francisco","1 Bedroom",2012-05-01,NA
11102,"New York","1 Bedroom",2012-05-01,NA
10001,"New York","1 Bedroom",2012-05-01,NA
98107,"Seattle","1 Bedroom",2012-05-01,NA
98119,"Seattle","1 Bedroom",2012-05-01,1.78823529411765
90012,"Los Angeles","1 Bedroom",2012-05-01,NA
98121,"Seattle","1 Bedroom",2012-05-01,2.28563836403315
90017,"Los Angeles","1 Bedroom",2012-05-01,2.62162162162162
10038,"New York","1 Bedroom",2012-05-01,NA
10037,"New York","1 Bedroom",2012-05-01,NA
98101,"Seattle","1 Bedroom",2012-05-01,2.52635338409049
90015,"Los Angeles","1 Bedroom",2012-05-01,3.04424655803966
98104,"Seattle","1 Bedroom",2012-05-01,NA
94105,"San Francisco","1 Bedroom",2012-05-01,3.83892289228923
10005,"New York","1 Bedroom",2012-05-01,NA
10018,"New York","1 Bedroom",2012-05-01,NA
11109,"New York","1 Bedroom",2012-05-01,NA
10282,"New York","1 Bedroom",2012-05-01,5.21875
10006,"New York","1 Bedroom",2012-05-01,4.52240927246441
10004,"New York","1 Bedroom",2012-05-01,NA
10023,"New York","2 Bedroom",2012-05-01,NA
94109,"San Francisco","2 Bedroom",2012-05-01,NA
11375,"New York","2 Bedroom",2012-05-01,NA
10016,"New York","2 Bedroom",2012-05-01,NA
10463,"New York","2 Bedroom",2012-05-01,NA
90034,"Los Angeles","2 Bedroom",2012-05-01,1.88235294117647
10019,"New York","2 Bedroom",2012-05-01,NA
90066,"Los Angeles","2 Bedroom",2012-05-01,NA
90025,"Los Angeles","2 Bedroom",2012-05-01,2.02411327809216
98115,"Seattle","2 Bedroom",2012-05-01,NA
90036,"Los Angeles","2 Bedroom",2012-05-01,2.16666666666667
98122,"Seattle","2 Bedroom",2012-05-01,NA
90024,"Los Angeles","2 Bedroom",2012-05-01,2.84394136044231
10010,"New York","2 Bedroom",2012-05-01,NA
91367,"Los Angeles","2 Bedroom",2012-05-01,1.72719220549159
90049,"Los Angeles","2 Bedroom",2012-05-01,NA
10022,"New York","2 Bedroom",2012-05-01,NA
91601,"Los Angeles","2 Bedroom",2012-05-01,1.87412818235369
10065,"New York","2 Bedroom",2012-05-01,NA
98109,"Seattle","2 Bedroom",2012-05-01,1.89948262675229
98102,"Seattle","2 Bedroom",2012-05-01,NA
94107,"San Francisco","2 Bedroom",2012-05-01,3.06632868811543
90292,"Los Angeles","2 Bedroom",2012-05-01,2.32973657548126
91604,"Los Angeles","2 Bedroom",2012-05-01,1.85103177035448
10001,"New York","2 Bedroom",2012-05-01,NA
90048,"Los Angeles","2 Bedroom",2012-05-01,NA
98119,"Seattle","2 Bedroom",2012-05-01,NA
98121,"Seattle","2 Bedroom",2012-05-01,2.16703056768559
90017,"Los Angeles","2 Bedroom",2012-05-01,NA
10038,"New York","2 Bedroom",2012-05-01,NA
94105,"San Francisco","2 Bedroom",2012-05-01,3.37121212121212
11109,"New York","2 Bedroom",2012-05-01,NA
10282,"New York","2 Bedroom",2012-05-01,5.31462585034014
10016,"New York","3 Bedroom",2012-05-01,NA
11209,"New York","3 Bedroom",2012-05-01,NA
10024,"New York","3 Bedroom",2012-05-01,NA
11214,"New York","3 Bedroom",2012-05-01,NA
10025,"New York","All Homes",2012-05-01,NA
10023,"New York","All Homes",2012-05-01,NA
94109,"San Francisco","All Homes",2012-05-01,NA
11375,"New York","All Homes",2012-05-01,NA
10016,"New York","All Homes",2012-05-01,NA
10029,"New York","All Homes",2012-05-01,NA
10462,"New York","All Homes",2012-05-01,NA
10463,"New York","All Homes",2012-05-01,NA
10019,"New York","All Homes",2012-05-01,NA
11211,"New York","All Homes",2012-05-01,NA
90066,"Los Angeles","All Homes",2012-05-01,NA
98103,"Seattle","All Homes",2012-05-01,1.48504464285714
10021,"New York","All Homes",2012-05-01,NA
90025,"Los Angeles","All Homes",2012-05-01,2.0406326274672
98115,"Seattle","All Homes",2012-05-01,NA
10014,"New York","All Homes",2012-05-01,NA
10036,"New York","All Homes",2012-05-01,NA
90024,"Los Angeles","All Homes",2012-05-01,2.87663107947805
10010,"New York","All Homes",2012-05-01,NA
91367,"Los Angeles","All Homes",2012-05-01,1.75513693135656
90049,"Los Angeles","All Homes",2012-05-01,2.44095565257612
10022,"New York","All Homes",2012-05-01,NA
10065,"New York","All Homes",2012-05-01,NA
98109,"Seattle","All Homes",2012-05-01,1.89516129032258
94107,"San Francisco","All Homes",2012-05-01,3.31294597349643
90291,"Los Angeles","All Homes",2012-05-01,3.46899267860405
91423,"Los Angeles","All Homes",2012-05-01,1.62222222222222
90292,"Los Angeles","All Homes",2012-05-01,2.8298800436205
91604,"Los Angeles","All Homes",2012-05-01,1.97086546700943
10013,"New York","All Homes",2012-05-01,NA
11101,"New York","All Homes",2012-05-01,NA
10001,"New York","All Homes",2012-05-01,NA
90048,"Los Angeles","All Homes",2012-05-01,NA
91316,"Los Angeles","All Homes",2012-05-01,1.57602339181287
91326,"Los Angeles","All Homes",2012-05-01,1.35234330886505
91403,"Los Angeles","All Homes",2012-05-01,1.7336897294637
91356,"Los Angeles","All Homes",2012-05-01,1.52163575844032
98121,"Seattle","All Homes",2012-05-01,2.3359375
10017,"New York","All Homes",2012-05-01,NA
10038,"New York","All Homes",2012-05-01,NA
91364,"Los Angeles","All Homes",2012-05-01,1.48800726005456
90272,"Los Angeles","All Homes",2012-05-01,NA
94105,"San Francisco","All Homes",2012-05-01,NA
10005,"New York","All Homes",2012-05-01,NA
10280,"New York","All Homes",2012-05-01,NA
11109,"New York","All Homes",2012-05-01,NA
10069,"New York","All Homes",2012-05-01,5.12463343108504
10282,"New York","All Homes",2012-05-01,5.39738562091503
10006,"New York","All Homes",2012-05-01,NA
10004,"New York","All Homes",2012-05-01,NA
10025,"New York","Condominium",2012-05-01,NA
10023,"New York","Condominium",2012-05-01,NA
94109,"San Francisco","Condominium",2012-05-01,NA
10016,"New York","Condominium",2012-05-01,NA
11235,"New York","Condominium",2012-05-01,NA
10029,"New York","Condominium",2012-05-01,NA
10128,"New York","Condominium",2012-05-01,NA
11201,"New York","Condominium",2012-05-01,NA
10019,"New York","Condominium",2012-05-01,NA
11211,"New York","Condominium",2012-05-01,NA
10021,"New York","Condominium",2012-05-01,NA
90025,"Los Angeles","Condominium",2012-05-01,2.0478401366861
10036,"New York","Condominium",2012-05-01,NA
90024,"Los Angeles","Condominium",2012-05-01,2.81043780106364
10010,"New York","Condominium",2012-05-01,NA
90049,"Los Angeles","Condominium",2012-05-01,NA
10022,"New York","Condominium",2012-05-01,NA
94107,"San Francisco","Condominium",2012-05-01,3.32594235033259
90292,"Los Angeles","Condominium",2012-05-01,2.83768444948922
10013,"New York","Condominium",2012-05-01,NA
11101,"New York","Condominium",2012-05-01,NA
10001,"New York","Condominium",2012-05-01,NA
98121,"Seattle","Condominium",2012-05-01,2.32596875
10017,"New York","Condominium",2012-05-01,NA
10038,"New York","Condominium",2012-05-01,NA
94105,"San Francisco","Condominium",2012-05-01,4.40849584687613
10005,"New York","Condominium",2012-05-01,NA
10280,"New York","Condominium",2012-05-01,NA
10069,"New York","Condominium",2012-05-01,5.12019230769231
10282,"New York","Condominium",2012-05-01,5.5205047318612
10004,"New York","Condominium",2012-05-01,NA
10025,"New York","Single Family Residence",2012-05-01,NA
10016,"New York","Single Family Residence",2012-05-01,NA
10029,"New York","Single Family Residence",2012-05-01,NA
90046,"Los Angeles","Single Family Residence",2012-05-01,2.782622139765
10019,"New York","Single Family Residence",2012-05-01,NA
90049,"Los Angeles","Single Family Residence",2012-05-01,NA
11101,"New York","Single Family Residence",2012-05-01,NA
91364,"Los Angeles","Single Family Residence",2012-05-01,1.4916810097533
10005,"New York","Single Family Residence",2012-05-01,NA
11109,"New York","Single Family Residence",2012-05-01,NA
10025,"New York","1 Bedroom",2012-06-01,NA
10023,"New York","1 Bedroom",2012-06-01,NA
94109,"San Francisco","1 Bedroom",2012-06-01,NA
11375,"New York","1 Bedroom",2012-06-01,NA
10016,"New York","1 Bedroom",2012-06-01,NA
10029,"New York","1 Bedroom",2012-06-01,NA
90046,"Los Angeles","1 Bedroom",2012-06-01,2.495
10463,"New York","1 Bedroom",2012-06-01,NA
10024,"New York","1 Bedroom",2012-06-01,NA
11214,"New York","1 Bedroom",2012-06-01,NA
90034,"Los Angeles","1 Bedroom",2012-06-01,NA
10019,"New York","1 Bedroom",2012-06-01,NA
11368,"New York","1 Bedroom",2012-06-01,NA
90036,"Los Angeles","1 Bedroom",2012-06-01,2.58184434492205
11374,"New York","1 Bedroom",2012-06-01,NA
98122,"Seattle","1 Bedroom",2012-06-01,NA
10010,"New York","1 Bedroom",2012-06-01,NA
90028,"Los Angeles","1 Bedroom",2012-06-01,2.65675675675676
94102,"San Francisco","1 Bedroom",2012-06-01,NA
10022,"New York","1 Bedroom",2012-06-01,NA
98105,"Seattle","1 Bedroom",2012-06-01,1.83034188034188
10065,"New York","1 Bedroom",2012-06-01,NA
98109,"Seattle","1 Bedroom",2012-06-01,1.99916387959866
11435,"New York","1 Bedroom",2012-06-01,NA
98102,"Seattle","1 Bedroom",2012-06-01,NA
94107,"San Francisco","1 Bedroom",2012-06-01,3.64228478398983
90292,"Los Angeles","1 Bedroom",2012-06-01,2.64916201117318
94103,"San Francisco","1 Bedroom",2012-06-01,NA
11102,"New York","1 Bedroom",2012-06-01,NA
10001,"New York","1 Bedroom",2012-06-01,NA
98107,"Seattle","1 Bedroom",2012-06-01,NA
98119,"Seattle","1 Bedroom",2012-06-01,1.82511435105775
90012,"Los Angeles","1 Bedroom",2012-06-01,NA
98121,"Seattle","1 Bedroom",2012-06-01,2.36787198669992
90017,"Los Angeles","1 Bedroom",2012-06-01,2.63456090651558
10038,"New York","1 Bedroom",2012-06-01,NA
10037,"New York","1 Bedroom",2012-06-01,NA
98101,"Seattle","1 Bedroom",2012-06-01,2.43494729907773
90015,"Los Angeles","1 Bedroom",2012-06-01,2.74461538461538
98104,"Seattle","1 Bedroom",2012-06-01,NA
94105,"San Francisco","1 Bedroom",2012-06-01,4.0162980209546
10005,"New York","1 Bedroom",2012-06-01,NA
10018,"New York","1 Bedroom",2012-06-01,NA
11109,"New York","1 Bedroom",2012-06-01,3.84507042253521
10282,"New York","1 Bedroom",2012-06-01,5.17259978425027
10006,"New York","1 Bedroom",2012-06-01,4.70260223048327
10004,"New York","1 Bedroom",2012-06-01,NA
10023,"New York","2 Bedroom",2012-06-01,NA
94109,"San Francisco","2 Bedroom",2012-06-01,NA
11375,"New York","2 Bedroom",2012-06-01,NA
10016,"New York","2 Bedroom",2012-06-01,NA
10463,"New York","2 Bedroom",2012-06-01,NA
90034,"Los Angeles","2 Bedroom",2012-06-01,1.96875
10019,"New York","2 Bedroom",2012-06-01,NA
90066,"Los Angeles","2 Bedroom",2012-06-01,NA
90025,"Los Angeles","2 Bedroom",2012-06-01,1.99143468950749
98115,"Seattle","2 Bedroom",2012-06-01,NA
90036,"Los Angeles","2 Bedroom",2012-06-01,2.33602421796166
98122,"Seattle","2 Bedroom",2012-06-01,NA
90024,"Los Angeles","2 Bedroom",2012-06-01,2.78745644599303
10010,"New York","2 Bedroom",2012-06-01,NA
91367,"Los Angeles","2 Bedroom",2012-06-01,1.76630434782609
90049,"Los Angeles","2 Bedroom",2012-06-01,NA
10022,"New York","2 Bedroom",2012-06-01,NA
91601,"Los Angeles","2 Bedroom",2012-06-01,1.66976744186047
10065,"New York","2 Bedroom",2012-06-01,NA
98109,"Seattle","2 Bedroom",2012-06-01,1.89970507553279
98102,"Seattle","2 Bedroom",2012-06-01,NA
94107,"San Francisco","2 Bedroom",2012-06-01,3.55322732003617
90292,"Los Angeles","2 Bedroom",2012-06-01,2.39617021276596
91604,"Los Angeles","2 Bedroom",2012-06-01,1.91846522781775
10001,"New York","2 Bedroom",2012-06-01,NA
90048,"Los Angeles","2 Bedroom",2012-06-01,NA
98119,"Seattle","2 Bedroom",2012-06-01,NA
98121,"Seattle","2 Bedroom",2012-06-01,2.25847531061697
90017,"Los Angeles","2 Bedroom",2012-06-01,NA
10038,"New York","2 Bedroom",2012-06-01,NA
94105,"San Francisco","2 Bedroom",2012-06-01,3.62464183381089
11109,"New York","2 Bedroom",2012-06-01,3.49139463846084
10282,"New York","2 Bedroom",2012-06-01,5.43558839528558
10016,"New York","3 Bedroom",2012-06-01,NA
11209,"New York","3 Bedroom",2012-06-01,NA
10024,"New York","3 Bedroom",2012-06-01,NA
11214,"New York","3 Bedroom",2012-06-01,NA
10025,"New York","All Homes",2012-06-01,NA
10023,"New York","All Homes",2012-06-01,NA
94109,"San Francisco","All Homes",2012-06-01,3.35005973715651
11375,"New York","All Homes",2012-06-01,NA
10016,"New York","All Homes",2012-06-01,NA
10029,"New York","All Homes",2012-06-01,NA
10462,"New York","All Homes",2012-06-01,NA
10463,"New York","All Homes",2012-06-01,NA
10019,"New York","All Homes",2012-06-01,NA
11211,"New York","All Homes",2012-06-01,NA
90066,"Los Angeles","All Homes",2012-06-01,NA
98103,"Seattle","All Homes",2012-06-01,1.54
10021,"New York","All Homes",2012-06-01,NA
90025,"Los Angeles","All Homes",2012-06-01,1.9992
98115,"Seattle","All Homes",2012-06-01,NA
10014,"New York","All Homes",2012-06-01,NA
10036,"New York","All Homes",2012-06-01,NA
90024,"Los Angeles","All Homes",2012-06-01,2.79939485627837
10010,"New York","All Homes",2012-06-01,NA
91367,"Los Angeles","All Homes",2012-06-01,1.7714552238806
90049,"Los Angeles","All Homes",2012-06-01,2.55876068376068
10022,"New York","All Homes",2012-06-01,NA
10065,"New York","All Homes",2012-06-01,NA
98109,"Seattle","All Homes",2012-06-01,1.82906720542007
94107,"San Francisco","All Homes",2012-06-01,3.66695804195804
90291,"Los Angeles","All Homes",2012-06-01,3.62000877577885
91423,"Los Angeles","All Homes",2012-06-01,1.59919028340081
90292,"Los Angeles","All Homes",2012-06-01,2.77435686918446
91604,"Los Angeles","All Homes",2012-06-01,2.00411689396846
10013,"New York","All Homes",2012-06-01,NA
11101,"New York","All Homes",2012-06-01,NA
10001,"New York","All Homes",2012-06-01,NA
90048,"Los Angeles","All Homes",2012-06-01,NA
91316,"Los Angeles","All Homes",2012-06-01,1.68756027000964
91326,"Los Angeles","All Homes",2012-06-01,1.39275766016713
91403,"Los Angeles","All Homes",2012-06-01,1.81219110378913
91356,"Los Angeles","All Homes",2012-06-01,1.54023938751303
98121,"Seattle","All Homes",2012-06-01,2.39009825352283
10017,"New York","All Homes",2012-06-01,NA
10038,"New York","All Homes",2012-06-01,NA
91364,"Los Angeles","All Homes",2012-06-01,1.4916810097533
90272,"Los Angeles","All Homes",2012-06-01,NA
94105,"San Francisco","All Homes",2012-06-01,NA
10005,"New York","All Homes",2012-06-01,NA
10280,"New York","All Homes",2012-06-01,NA
11109,"New York","All Homes",2012-06-01,NA
10069,"New York","All Homes",2012-06-01,5.08467400150614
10282,"New York","All Homes",2012-06-01,5.20189620758483
10006,"New York","All Homes",2012-06-01,NA
10004,"New York","All Homes",2012-06-01,NA
10025,"New York","Condominium",2012-06-01,NA
10023,"New York","Condominium",2012-06-01,NA
94109,"San Francisco","Condominium",2012-06-01,NA
10016,"New York","Condominium",2012-06-01,NA
11235,"New York","Condominium",2012-06-01,NA
10029,"New York","Condominium",2012-06-01,NA
10128,"New York","Condominium",2012-06-01,NA
11201,"New York","Condominium",2012-06-01,NA
10019,"New York","Condominium",2012-06-01,NA
11211,"New York","Condominium",2012-06-01,NA
10021,"New York","Condominium",2012-06-01,NA
90025,"Los Angeles","Condominium",2012-06-01,2.0480943955216
10036,"New York","Condominium",2012-06-01,NA
90024,"Los Angeles","Condominium",2012-06-01,2.78745644599303
10010,"New York","Condominium",2012-06-01,NA
90049,"Los Angeles","Condominium",2012-06-01,2.39803558844257
10022,"New York","Condominium",2012-06-01,NA
94107,"San Francisco","Condominium",2012-06-01,3.61846590909091
90292,"Los Angeles","Condominium",2012-06-01,2.75
10013,"New York","Condominium",2012-06-01,NA
11101,"New York","Condominium",2012-06-01,NA
10001,"New York","Condominium",2012-06-01,NA
98121,"Seattle","Condominium",2012-06-01,2.38523852385239
10017,"New York","Condominium",2012-06-01,NA
10038,"New York","Condominium",2012-06-01,NA
94105,"San Francisco","Condominium",2012-06-01,3.77777777777778
10005,"New York","Condominium",2012-06-01,NA
10280,"New York","Condominium",2012-06-01,NA
10069,"New York","Condominium",2012-06-01,5.11675760033424
10282,"New York","Condominium",2012-06-01,5.16923076923077
10004,"New York","Condominium",2012-06-01,NA
10025,"New York","Single Family Residence",2012-06-01,NA
10016,"New York","Single Family Residence",2012-06-01,NA
10029,"New York","Single Family Residence",2012-06-01,NA
90046,"Los Angeles","Single Family Residence",2012-06-01,2.58358662613982
10019,"New York","Single Family Residence",2012-06-01,NA
90049,"Los Angeles","Single Family Residence",2012-06-01,NA
11101,"New York","Single Family Residence",2012-06-01,NA
91364,"Los Angeles","Single Family Residence",2012-06-01,1.4916810097533
10005,"New York","Single Family Residence",2012-06-01,NA
11109,"New York","Single Family Residence",2012-06-01,NA
10025,"New York","1 Bedroom",2012-07-01,NA
10023,"New York","1 Bedroom",2012-07-01,NA
94109,"San Francisco","1 Bedroom",2012-07-01,NA
11375,"New York","1 Bedroom",2012-07-01,NA
10016,"New York","1 Bedroom",2012-07-01,NA
10029,"New York","1 Bedroom",2012-07-01,NA
90046,"Los Angeles","1 Bedroom",2012-07-01,2.77461904761905
10463,"New York","1 Bedroom",2012-07-01,NA
10024,"New York","1 Bedroom",2012-07-01,NA
11214,"New York","1 Bedroom",2012-07-01,NA
90034,"Los Angeles","1 Bedroom",2012-07-01,NA
10019,"New York","1 Bedroom",2012-07-01,NA
11368,"New York","1 Bedroom",2012-07-01,NA
90036,"Los Angeles","1 Bedroom",2012-07-01,2.83370313203421
11374,"New York","1 Bedroom",2012-07-01,NA
98122,"Seattle","1 Bedroom",2012-07-01,2.31060606060606
10010,"New York","1 Bedroom",2012-07-01,NA
90028,"Los Angeles","1 Bedroom",2012-07-01,2.32352941176471
94102,"San Francisco","1 Bedroom",2012-07-01,NA
10022,"New York","1 Bedroom",2012-07-01,NA
98105,"Seattle","1 Bedroom",2012-07-01,1.83926182513139
10065,"New York","1 Bedroom",2012-07-01,NA
98109,"Seattle","1 Bedroom",2012-07-01,2.03413141373544
11435,"New York","1 Bedroom",2012-07-01,NA
98102,"Seattle","1 Bedroom",2012-07-01,NA
94107,"San Francisco","1 Bedroom",2012-07-01,3.59959785522788
90292,"Los Angeles","1 Bedroom",2012-07-01,2.70133333333333
94103,"San Francisco","1 Bedroom",2012-07-01,NA
11102,"New York","1 Bedroom",2012-07-01,NA
10001,"New York","1 Bedroom",2012-07-01,NA
98107,"Seattle","1 Bedroom",2012-07-01,NA
98119,"Seattle","1 Bedroom",2012-07-01,2.13193571524952
90012,"Los Angeles","1 Bedroom",2012-07-01,NA
98121,"Seattle","1 Bedroom",2012-07-01,2.30923694779116
90017,"Los Angeles","1 Bedroom",2012-07-01,2.69594594594595
10038,"New York","1 Bedroom",2012-07-01,NA
10037,"New York","1 Bedroom",2012-07-01,NA
98101,"Seattle","1 Bedroom",2012-07-01,2.49499409655009
90015,"Los Angeles","1 Bedroom",2012-07-01,2.80753516043658
98104,"Seattle","1 Bedroom",2012-07-01,NA
94105,"San Francisco","1 Bedroom",2012-07-01,4.04837178275453
10005,"New York","1 Bedroom",2012-07-01,NA
10018,"New York","1 Bedroom",2012-07-01,NA
11109,"New York","1 Bedroom",2012-07-01,3.92684204088497
10282,"New York","1 Bedroom",2012-07-01,5.21299751243781
10006,"New York","1 Bedroom",2012-07-01,4.77704918032787
10004,"New York","1 Bedroom",2012-07-01,NA
10023,"New York","2 Bedroom",2012-07-01,NA
94109,"San Francisco","2 Bedroom",2012-07-01,NA
11375,"New York","2 Bedroom",2012-07-01,NA
10016,"New York","2 Bedroom",2012-07-01,NA
10463,"New York","2 Bedroom",2012-07-01,NA
90034,"Los Angeles","2 Bedroom",2012-07-01,1.96639998501087
10019,"New York","2 Bedroom",2012-07-01,NA
90066,"Los Angeles","2 Bedroom",2012-07-01,NA
90025,"Los Angeles","2 Bedroom",2012-07-01,2.06839934721242
98115,"Seattle","2 Bedroom",2012-07-01,NA
90036,"Los Angeles","2 Bedroom",2012-07-01,2.53941055517478
98122,"Seattle","2 Bedroom",2012-07-01,NA
90024,"Los Angeles","2 Bedroom",2012-07-01,2.60034843205575
10010,"New York","2 Bedroom",2012-07-01,NA
91367,"Los Angeles","2 Bedroom",2012-07-01,1.7381562099872
90049,"Los Angeles","2 Bedroom",2012-07-01,NA
10022,"New York","2 Bedroom",2012-07-01,NA
91601,"Los Angeles","2 Bedroom",2012-07-01,1.74260595103848
10065,"New York","2 Bedroom",2012-07-01,NA
98109,"Seattle","2 Bedroom",2012-07-01,1.87948839170858
98102,"Seattle","2 Bedroom",2012-07-01,NA
94107,"San Francisco","2 Bedroom",2012-07-01,3.6153161175423
90292,"Los Angeles","2 Bedroom",2012-07-01,2.4135446685879
91604,"Los Angeles","2 Bedroom",2012-07-01,2.10843373493976
10001,"New York","2 Bedroom",2012-07-01,NA
90048,"Los Angeles","2 Bedroom",2012-07-01,NA
98119,"Seattle","2 Bedroom",2012-07-01,NA
98121,"Seattle","2 Bedroom",2012-07-01,2.16083916083916
90017,"Los Angeles","2 Bedroom",2012-07-01,NA
10038,"New York","2 Bedroom",2012-07-01,NA
94105,"San Francisco","2 Bedroom",2012-07-01,3.51952770208901
11109,"New York","2 Bedroom",2012-07-01,3.53789647522764
10282,"New York","2 Bedroom",2012-07-01,5.43324682814302
10016,"New York","3 Bedroom",2012-07-01,NA
11209,"New York","3 Bedroom",2012-07-01,NA
10024,"New York","3 Bedroom",2012-07-01,NA
11214,"New York","3 Bedroom",2012-07-01,NA
10025,"New York","All Homes",2012-07-01,NA
10023,"New York","All Homes",2012-07-01,NA
94109,"San Francisco","All Homes",2012-07-01,3.53497969811357
11375,"New York","All Homes",2012-07-01,NA
10016,"New York","All Homes",2012-07-01,NA
10029,"New York","All Homes",2012-07-01,NA
10462,"New York","All Homes",2012-07-01,NA
10463,"New York","All Homes",2012-07-01,NA
10019,"New York","All Homes",2012-07-01,NA
11211,"New York","All Homes",2012-07-01,NA
90066,"Los Angeles","All Homes",2012-07-01,NA
98103,"Seattle","All Homes",2012-07-01,1.47196654780029
10021,"New York","All Homes",2012-07-01,NA
90025,"Los Angeles","All Homes",2012-07-01,2.11038961038961
98115,"Seattle","All Homes",2012-07-01,1.33
10014,"New York","All Homes",2012-07-01,NA
10036,"New York","All Homes",2012-07-01,NA
90024,"Los Angeles","All Homes",2012-07-01,2.58438818565401
10010,"New York","All Homes",2012-07-01,NA
91367,"Los Angeles","All Homes",2012-07-01,1.81013676588898
90049,"Los Angeles","All Homes",2012-07-01,2.58345340044699
10022,"New York","All Homes",2012-07-01,NA
10065,"New York","All Homes",2012-07-01,NA
98109,"Seattle","All Homes",2012-07-01,1.74371451743715
94107,"San Francisco","All Homes",2012-07-01,3.73598596419166
90291,"Los Angeles","All Homes",2012-07-01,3.62000877577885
91423,"Los Angeles","All Homes",2012-07-01,1.67282292366241
90292,"Los Angeles","All Homes",2012-07-01,2.81333301599391
91604,"Los Angeles","All Homes",2012-07-01,2.07894736842105
10013,"New York","All Homes",2012-07-01,NA
11101,"New York","All Homes",2012-07-01,NA
10001,"New York","All Homes",2012-07-01,NA
90048,"Los Angeles","All Homes",2012-07-01,NA
91316,"Los Angeles","All Homes",2012-07-01,1.61054172767204
91326,"Los Angeles","All Homes",2012-07-01,1.40464204782055
91403,"Los Angeles","All Homes",2012-07-01,1.65266106442577
91356,"Los Angeles","All Homes",2012-07-01,1.56059536793482
98121,"Seattle","All Homes",2012-07-01,2.35921052631579
